f1,f4,f5,f6,f8,f9,f10,f11,f15,f19,class
0.061224,0.016667,0.072917,0.001453,0,0.071429,0.25,0.017007,0.444444,0.043478,0
0.081633,0.066667,0.083333,0,0.266667,0.095238,0.458333,0.058673,0.5,0.173913,1
0.183673,0.216667,0.1875,0.043605,0.266667,0.190476,0.46875,0.096939,0.518519,0.130435,1
0.102041,0.083333,0.177083,0.002907,0.066667,0.047619,0.3125,0.080782,0.466667,0.130435,1
0.163265,0.1,0.3125,0.031977,0.4,0.047619,0.471429,0.27551,0.285714,0.217391,0
0.244898,0.35,0.447917,0.034884,0.466667,0.214286,0.352273,0.294218,0.272727,0.26087,1
0.122449,0.05,0.083333,0.021802,0.2,0.142857,0.5,0.028912,0.5,0.086957,0
0.142857,0.033333,0.21875,0.024709,0.133333,0.047619,0.333333,0.076531,0.277778,0.086957,0
0.020408,0.016667,0.020833,0,0.066667,0,1,0.003401,1,0,0
0.163265,0.066667,0.395833,0.034884,0.266667,0.047619,0.357143,0.27381,0.214286,0.086957,1
0.020408,0.033333,0.03125,0,0.066667,0,1,0.005952,1,0,0
0.040816,0.05,0.166667,0,0.2,0.02381,0,0.043367,0.666667,0.086957,0
0.102041,0.05,0.114583,0,0.133333,0.095238,0.125,0.031463,0.533333,0.043478,0
0.142857,0.033333,0.270833,0.024709,0.133333,0.047619,0.333333,0.111395,0.277778,0.086957,0
0.040816,0.066667,0.0625,0.001453,0.266667,0.02381,1,0.011905,0.75,0.043478,0
