f1,f4,f5,f6,f8,f9,f10,f11,f15,f19,class
0.159574,0.080882,0.252688,0.018574,0.377358,0.162791,0.433673,0.206439,0.1875,0.068966,0
0.138298,0.014706,0.123656,0,0.056604,0.151163,0,0.066288,0.326923,0.034483,0
0.031915,0.003676,0.048387,0,0.018868,0.034884,0.25,0.03125,0.555556,0.034483,1
0.085106,0.025735,0.177419,0.005962,0.132075,0.011628,0.285714,0.394886,0.390625,0.275862,0
0.117021,0.029412,0.16129,0.008484,0.150943,0.116279,0.2625,0.200758,0.272727,0.206897,1
0.074468,0.040441,0.204301,0.004815,0.169811,0.034884,1,0.158144,0.3,0.103448,0
0,0,0,0,0,0,1,0,0,0,0
0.159574,0.036765,0.16129,0.018115,0.113208,0.127907,0.408163,0.138258,0.205357,0.034483,0
0.053191,0.044118,0.091398,0.001376,0.226415,0.034884,0.291667,0.083333,0.4,0.034483,0
0.074468,0.029412,0.096774,0.004815,0.113208,0.046512,1,0.0625,0.326531,0.068966,0
0.010638,0.011029,0.005376,0,0.018868,0.011628,1,0.000947,1,0.034483,1
0.021277,0.018382,0.010753,0.000229,0.037736,0.023256,1,0.001894,1,0.034483,1
0.170213,0.029412,0.150538,0.016969,0.132075,0.139535,0.422222,0.145833,0.1875,0.103448,1
0.042553,0.033088,0.05914,0.001376,0.075472,0.046512,1,0.023674,0.625,0.034483,1
0.138298,0.029412,0.134409,0.005962,0.132075,0.151163,0.3125,0.152462,0.307692,0.172414,1
0.042553,0.036765,0.096774,0.000459,0.169811,0.034884,0.333333,0.071023,0.833333,0.034483,0
0.010638,0.018382,0.010753,0,0.056604,0.011628,1,0.005682,1,0,0
0.010638,0,0.005376,0,0,0.011628,1,0.000947,1,0.034483,0
0.010638,0.018382,0.005376,0,0.018868,0.011628,1,0.000947,1,0.034483,0
0.159574,0.066176,0.150538,0.02316,0.320755,0.151163,0.375,0.111742,0.2,0.068966,0
0.06383,0.033088,0.096774,0.00344,0.018868,0.05814,1,0.096591,0.333333,0.172414,1
0.170213,0.022059,0.252688,0.025682,0.037736,0.162791,0.3,0.285038,0.4875,0.034483,1
0.340426,0.011029,0.360215,0.110984,0.056604,0.244186,0.427035,0.616477,0.253456,0.241379,0
0.021277,0.014706,0.021505,0.000229,0.037736,0.023256,1,0.007576,0.75,0.034483,0
0.06383,0.007353,0.05914,0.002064,0.018868,0.069767,0.1,0.042614,0.416667,0.068966,0
0.031915,0.003676,0.026882,0.000688,0.018868,0.034884,1,0.011364,0.666667,0.034483,0
0.010638,0.014706,0.005376,0,0.037736,0.011628,1,0.000947,1,0.034483,1
0.021277,0.018382,0.053763,0,0.075472,0.023256,0,0.025568,0.666667,0.034483,1
0.148936,0.011029,0.11828,0.013529,0.056604,0.151163,0.376923,0.118371,0.178571,0.034483,0
0.010638,0,0.005376,0,0,0.011628,1,0.000947,1,0.034483,0
0.12766,0.051471,0.172043,0.003669,0.264151,0.104651,0.397727,0.098485,0.345455,0.034483,0
0.06383,0.007353,0.048387,0.002064,0.018868,0.069767,0.1,0.038826,0.5,0.068966,0
0.106383,0.033088,0.096774,0.002064,0.132075,0.116279,0.333333,0.081439,0.285714,0.103448,0
0.021277,0.029412,0.043011,0.000229,0.132075,0.023256,1,0.029356,0.625,0.068966,1
0.031915,0.014706,0.048387,0.000688,0.056604,0.034884,1,0.019886,0.533333,0.034483,1
0.085106,0.029412,0.123656,0.001834,0.113208,0.05814,0.142857,0.077652,0.375,0.034483,1
0.553191,0.132353,0.602151,0.26737,0.622642,0.44186,0.456747,0.940341,0.088751,0.241379,1
0.074468,0.036765,0.11828,0,0.188679,0.023256,0.366667,0.083333,0.3,0.034483,0
0.287234,0.073529,0.333333,0.067186,0.358491,0.267442,0.452663,0.324811,0.134615,0.103448,0
0.095745,0.022059,0.182796,0.002293,0.09434,0.093023,0.25,0.175189,0.333333,0.137931,0
0.117021,0.0625,0.086022,0.011695,0.169811,0.116279,0.3,0.080492,0.246753,0.068966,0
0.053191,0.033088,0.112903,0,0.150943,0.034884,0.125,0.079545,0.4,0.034483,1
0.053191,0,0.037634,0,0,0.05814,0.25,0.030303,0.466667,0.034483,1
0.021277,0.003676,0.037634,0.000229,0.018868,0.023256,1,0.024621,0.75,0.034483,0
0.021277,0.014706,0.021505,0.000229,0.056604,0.023256,1,0.008523,1,0.034483,1
0.053191,0.069853,0.231183,0.000459,0.358491,0.034884,0.25,0.148674,0.466667,0.034483,0
0.148936,0.036765,0.112903,0.013529,0.056604,0.151163,0.320513,0.119318,0.375,0.137931,1
0.042553,0.033088,0.043011,0.000459,0.169811,0.023256,0.388889,0.03125,0.4,0.034483,0
0.042553,0.040441,0.037634,0.000917,0.018868,0.023256,0.47619,0.08428,0.444444,0.034483,0
0.010638,0.011029,0.032258,0,0.037736,0.011628,1,0.012311,1,0,0
0.042553,0.003676,0.032258,0,0,0.034884,0.333333,0.035038,0.45,0.068966,0
0.021277,0.007353,0.010753,0.000229,0,0.023256,1,0.001894,1,0.034483,0
0.021277,0.025735,0.075269,0.000229,0.132075,0.011628,1,0.039773,0.666667,0.034483,0
0.478723,0.0625,0.456989,0.19812,0.264151,0.44186,0.453734,0.495265,0.138889,0.137931,1
0.010638,0.018382,0.005376,0,0.018868,0.011628,1,0.000947,1,0.034483,1
0.031915,0.003676,0.026882,0.000688,0.018868,0.034884,1,0.011364,0.666667,0.034483,1
0.021277,0.014706,0.043011,0,0.056604,0.011628,0,0.03125,0.666667,0.034483,1
0,0,0,0,0,0,1,0,0,0,0
0.042553,0.036765,0.096774,0.000917,0.169811,0.034884,0.333333,0.076705,0.4375,0.206897,0
0.042553,0.040441,0.037634,0,0.113208,0.046512,0,0.032197,0.541667,0.034483,0
0.042553,0.011029,0.026882,0.000917,0.056604,0.046512,0.333333,0.020833,0.5,0.034483,0
0.085106,0.047794,0.344086,0.002752,0.207547,0.023256,0.392857,0.367424,0.321429,0.37931,1
0.021277,0.011029,0.05914,0.000229,0.037736,0.023256,1,0.051136,0.666667,0.206897,1
0.021277,0.040441,0.010753,0.000229,0,0.023256,1,0.001894,0.833333,0.034483,0
0.553191,0.0625,0.586022,0.302224,0.320755,0.569767,0.303922,0.411932,0.101496,0.172414,0
0.12766,0.040441,0.139785,0.010089,0.188679,0.093023,0.363636,0.114583,0.233766,0.068966,0
0.021277,0.011029,0.026882,0.000229,0.056604,0.023256,1,0.011364,1,0.034483,0
0.106383,0.080882,0.112903,0.003898,0.169811,0.081395,0.388889,0.085227,0.28,0.068966,1
0.276596,0.036765,0.252688,0,0.09434,0.27907,0.04,0.223485,0.258242,0.068966,0
0.042553,0.014706,0.102151,0.001376,0.075472,0.034884,1,0.058712,0.375,0.034483,0
0.106383,0.047794,0.134409,0.00986,0.245283,0.069767,0.416667,0.109848,0.333333,0.068966,1
0.244681,0.007353,0.225806,0.054345,0.037736,0.255814,0.037879,0.217803,0.381818,0.068966,0
0,0,0,0,0,0,1,0,0,0,0
0.021277,0.007353,0.010753,0.000229,0.018868,0.023256,1,0.001894,1,0.034483,0
0.053191,0.014706,0.026882,0.002293,0,0.05814,1,0.004735,1,0.034483,1
0.191489,0.033088,0.107527,0.033708,0.132075,0.162791,0.352941,0.094697,0.259259,0.034483,0
0.095745,0.040441,0.091398,0.005503,0.075472,0.05814,0.1875,0.118371,0.444444,0.068966,0
0.106383,0.011029,0.086022,0.006191,0.037736,0.116279,0.333333,0.065341,0.425,0.034483,1
0.06383,0.036765,0.096774,0.001605,0.150943,0.034884,0.35,0.080492,0.36,0.068966,0
0.478723,0.077206,0.360215,0.210044,0.301887,0.44186,0.343182,0.436553,0.252525,0.172414,1
0.031915,0.018382,0.096774,0.000688,0.056604,0.034884,1,0.061553,0.416667,0.137931,0
0.021277,0.018382,0.043011,0.000229,0.075472,0.023256,1,0.030303,0.75,0.034483,0
0.117021,0.058824,0.27957,0.00986,0.283019,0.011628,0.25,0.234848,0.4,0.344828,0
0.031915,0.003676,0.026882,0.000688,0.018868,0.034884,1,0.011364,0.666667,0.034483,0
0.042553,0.018382,0.080645,0.000917,0.09434,0.034884,0.333333,0.035985,0.466667,0.034483,1
0.12766,0.025735,0.333333,0.006421,0.09434,0.081395,0.272727,0.480114,0.329545,0.206897,1
0.06383,0.014706,0.048387,0.002064,0.075472,0.05814,0.1,0.038826,0.416667,0.068966,1
0,0.113971,0,0,0.018868,0,1,0,0,0,0
0.43617,0.022059,0.290323,0.118321,0.018868,0.476744,0.4375,0.480114,0.297561,0.034483,0
0.010638,0,0.005376,0,0,0.011628,1,0.000947,1,0.034483,0
0.021277,0.007353,0.037634,0,0.018868,0.023256,0,0.023674,0.666667,0.034483,0
0.042553,0.036765,0.102151,0,0.09434,0.023256,0,0.081439,0.5625,0.068966,1
0.170213,0.022059,0.177419,0.014217,0.09434,0.174419,0.325,0.179924,0.375,0.068966,1
0.106383,0,0.11828,0.010319,0,0.104651,1,0.076705,0.25,0.068966,1
0.074468,0.007353,0.069892,0,0.018868,0.081395,0.291667,0.102273,0.571429,0.103448,0
0.06383,0.011029,0.086022,0.001605,0.037736,0.05814,0.4,0.075758,0.416667,0.103448,0
0.12766,0.0625,0.155914,0.011924,0.301887,0.139535,0.340909,0.132576,0.191667,0.068966,0
0.053191,0.018382,0.048387,0.001834,0.018868,0.011628,0.375,0.041667,0.4,0.137931,0
0.031915,0.014706,0.032258,0.000688,0.018868,0.034884,0.75,0.016098,0.777778,0,0
0.148936,0.029412,0.123656,0.008026,0.132075,0.151163,0.076923,0.099432,0.339286,0.068966,0
0.042553,0.011029,0.11828,0,0.056604,0.023256,0.166667,0.081439,0.4375,0.103448,0
0.06383,0.018382,0.037634,0.002064,0,0.05814,0.3,0.02178,0.5,0.034483,0
0.010638,0.018382,0.005376,0,0.018868,0.011628,1,0.000947,1,0.034483,0
0.010638,0.007353,0.032258,0,0.018868,0.011628,1,0.013258,1,0,0
0.031915,0.022059,0.016129,0.000688,0.037736,0.034884,1,0.002841,0.666667,0.034483,0
0.021277,0.014706,0.043011,0,0.075472,0.023256,0,0.020833,0.666667,0.034483,0
0.148936,0.113971,0.150538,0.011236,0.037736,0.081395,0.403846,0.189394,0.380952,0.103448,1
0.06383,0.040441,0.209677,0.002064,0.188679,0.034884,0.2,0.178977,0.333333,0.172414,0
0.021277,0.007353,0.010753,0.000229,0,0.023256,1,0.001894,1,0.034483,0
0.031915,0.011029,0.037634,0,0.037736,0.034884,0,0.019886,0.666667,0.034483,0
0.074468,0.044118,0.107527,0.003898,0.075472,0.034884,0.375,0.102273,0.428571,0.103448,1
0.06383,0.003676,0.075269,0,0,0.069767,0,0.049242,0.5,0.034483,1
0.202128,0.0625,0.236559,0.012612,0.226415,0.174419,0.333333,0.159091,0.131579,0.068966,1
0.031915,0.036765,0.069892,0.000229,0.169811,0.023256,0.25,0.0625,0.75,0.034483,0
0.053191,0.014706,0.05914,0.002293,0.056604,0.046512,1,0.05303,0.44,0.034483,0
0.414894,0.084559,0.360215,0.157533,0.188679,0.360465,0.448684,0.383523,0.133772,0.137931,1
0.031915,0.014706,0.048387,0.000229,0.056604,0.034884,0,0.044508,0.5,0.068966,0
0.031915,0.003676,0.026882,0.000688,0.018868,0.034884,1,0.011364,0.666667,0.034483,0
0.042553,0.139706,0.021505,0.001376,0.09434,0.046512,1,0.003788,0.5,0.034483,0
0.074468,0.040441,0.102151,0.002064,0.207547,0.081395,0.395833,0.071023,0.357143,0.034483,0
0.042553,0.022059,0.037634,0.000917,0.018868,0.023256,0.458333,0.05303,0.444444,0.034483,0
0.031915,0.014706,0.043011,0,0.056604,0.034884,0.25,0.030303,0.555556,0.034483,0
0.223404,0.055147,0.263441,0.032561,0.264151,0.139535,0.404167,0.261364,0.2,0.103448,0
0.010638,0.018382,0.005376,0,0.018868,0.011628,1,0.000947,1,0.034483,0
0.021277,0.014706,0.021505,0.000229,0.056604,0.023256,1,0.008523,1,0.034483,1
0.138298,0.084559,0.413978,0.011007,0.415094,0.05814,0.369048,0.581439,0.314815,0.275862,1
0.06383,0.033088,0.080645,0.00344,0.113208,0.069767,1,0.039773,0.416667,0.034483,1
0.042553,0.029412,0.064516,0.001376,0.037736,0.034884,1,0.035038,0.5625,0.068966,0
0.031915,0.036765,0.134409,0,0.188679,0.023256,0,0.126894,0.5,0.068966,0
0.180851,0.014706,0.306452,0.023848,0.075472,0.093023,0.453125,0.469697,0.338235,0.413793,0
0.053191,0.007353,0.053763,0.001834,0.037736,0.05814,0.25,0.053977,0.3,0.068966,1
0.06383,0.044118,0.11828,0.002522,0.226415,0.05814,0.3,0.082386,0.305556,0.034483,0
0.021277,0.014706,0.016129,0,0.056604,0.023256,0.25,0.016098,0.625,0.034483,1
0.255319,0.058824,0.301075,0.049989,0.283019,0.232558,0.376812,0.260417,0.284722,0.137931,1
0.085106,0.047794,0.172043,0,0.245283,0.05814,0.321429,0.108902,0.314286,0.068966,0
0,0,0,0,0,0,1,0,0,0,0
0.031915,0.033088,0.037634,0.000688,0.132075,0.011628,1,0.022727,0.533333,0.034483,0
0.074468,0.018382,0.123656,0.004815,0.056604,0.069767,1,0.106061,0.607143,0.137931,0
0.06383,0.033088,0.05914,0.000688,0.169811,0.034884,0.333333,0.04072,0.28,0.034483,0
0.021277,0.018382,0.053763,0.000229,0.075472,0.023256,1,0.037879,0.75,0.034483,0
0.074468,0.011029,0.064516,0.002064,0.037736,0.081395,0,0.055871,0.5,0.034483,0
0.255319,0.047794,0.198925,0.060537,0.188679,0.22093,0.402174,0.176136,0.220238,0.034483,0
0.148936,0.022059,0.155914,0.008026,0.113208,0.151163,0.076923,0.125,0.339286,0.068966,0
0.06383,0.036765,0.150538,0.001147,0.188679,0.034884,0.25,0.121212,0.305556,0.034483,0
0.053191,0.029412,0.188172,0,0.150943,0.05814,0.1875,0.154356,0.4,0.034483,0
0.12766,0.055147,0.134409,0.012382,0.09434,0.116279,0.272727,0.092803,0.333333,0.068966,1
0.191489,0.047794,0.177419,0.030039,0.113208,0.186047,0.441176,0.136364,0.235294,0.068966,0
0.319149,0.055147,0.295699,0.093327,0.264151,0.313953,0.431034,0.237689,0.130769,0.068966,1
0.170213,0.029412,0.177419,0.011007,0.150943,0.162791,0.2,0.17803,0.2625,0.137931,0
0.031915,0.022059,0.064516,0.000688,0.056604,0.023256,1,0.044508,0.666667,0.034483,0
0.074468,0.036765,0.11828,0.004815,0.169811,0.011628,1,0.130682,0.5,0.310345,0
0.074468,0.044118,0.150538,0,0.226415,0.023256,0.316667,0.214962,0.333333,0.103448,0
0.117021,0.044118,0.086022,0.009402,0.037736,0.116279,0.333333,0.086174,0.327273,0.034483,1
0.159574,0.018382,0.11828,0.016281,0.09434,0.151163,0.392857,0.107008,0.35,0.068966,0
0.074468,0.003676,0.091398,0,0,0.081395,0.125,0.078598,0.714286,0.034483,1
0.5,0.084559,0.537634,0.216235,0.415094,0.44186,0.437291,1,0.104859,0.206897,1
0.021277,0.014706,0.021505,0.000229,0.056604,0.023256,1,0.008523,1,0.034483,1
0.223404,0.003676,0.166667,0.047695,0.018868,0.232558,0,0.203598,0.409524,0.172414,0
0.148936,0.040441,0.27957,0.013529,0.188679,0.104651,0.346154,0.330492,0.24359,0.137931,0
0.031915,0.014706,0.053763,0,0.056604,0.034884,0.25,0.032197,0.555556,0.034483,0
0.031915,0.014706,0.037634,0.000688,0.056604,0.011628,1,0.291667,1,0.034483,0
0.212766,0.011029,0.209677,0.043109,0.056604,0.232558,0.052632,0.159091,0.4875,0.068966,0
0.074468,0.003676,0.064516,0.002064,0,0.081395,0.166667,0.044508,0.47619,0.034483,0
0.021277,0.033088,0.010753,0.000229,0.018868,0.023256,1,0.001894,0.75,0.034483,1
0.095745,0.022059,0.091398,0.005503,0.113208,0.104651,0.34375,0.073864,0.407407,0.034483,0
0.042553,0.022059,0.075269,0,0.037736,0.046512,0,0.049242,0.4375,0.068966,1
0.010638,0.080882,0.005376,0,0.056604,0.011628,1,0.000947,1,0.034483,1
0.042553,0.007353,0.032258,0.000917,0.018868,0.046512,0.166667,0.022727,0.75,0.034483,0
0.308511,0.018382,0.268817,0.072919,0.09434,0.337209,0.430195,0.287879,0.199234,0.034483,1
0.053191,0.047794,0.102151,0.002293,0.113208,0.046512,1,0.059659,0.44,0.068966,1
0.010638,0.014706,0.010753,0,0,0.011628,1,0.006629,1,0,0
0.021277,0.018382,0.026882,0.000229,0.075472,0.011628,1,0.02178,0.5,0.103448,0
0.06383,0.025735,0.102151,0.002981,0.132075,0.046512,0.233333,0.073864,0.444444,0.068966,0
0.031915,0.014706,0.037634,0.000688,0.056604,0.011628,1,0.072917,1,0.034483,0
0.010638,0.066176,0.005376,0,0,0.011628,1,0.000947,1,0.034483,1
0.06383,0.033088,0.075269,0.001605,0.09434,0.05814,0.3,0.046402,0.375,0.068966,0
0.021277,0.011029,0.037634,0,0.037736,0.023256,0,0.019886,0.666667,0.034483,1
0.265957,0.044118,0.344086,0.05274,0.226415,0.255814,0.325,0.301136,0.13,0.103448,1
0.021277,0.018382,0.05914,0,0.075472,0.023256,0,0.036932,0.666667,0.034483,0
0.212766,0.066176,0.284946,0.028892,0.320755,0.162791,0.391447,0.283144,0.16,0.068966,0
0.042553,0.018382,0.129032,0.001376,0.056604,0.011628,1,0.088068,0.4,0.137931,0
0.074468,0.051471,0.075269,0.004357,0.150943,0.069767,0.483333,0.059659,0.3,0.068966,0
0.255319,0.011029,0.182796,0,0.056604,0.255814,0.26087,0.188447,0.373913,0.034483,0
0.053191,0.051471,0.155914,0,0.264151,0.023256,0.25,0.122159,0.4375,0.172414,0
0.021277,0.007353,0.026882,0.000229,0.037736,0.011628,1,0.014205,0.625,0.034483,0
0.031915,0.018382,0.064516,0,0.075472,0.034884,0.125,0.051136,0.466667,0.068966,1
0.031915,0.007353,0.032258,0.000688,0.018868,0.034884,1,0.015152,0.777778,0,0
0.053191,0.014706,0.05914,0,0.037736,0.05814,0,0.04072,0.6,0.034483,0
0.031915,0.003676,0.026882,0.000688,0.018868,0.034884,1,0.011364,0.666667,0.034483,1
0.021277,0.011029,0.026882,0.000229,0.056604,0.011628,1,0.016098,0.666667,0.034483,0
0.085106,0.029412,0.166667,0.006421,0.132075,0.011628,1,0.375,0.347222,0.241379,0
0.021277,0.014706,0.021505,0.000229,0.075472,0.011628,1,0.010417,0.666667,0.034483,0
0.180851,0.044118,0.241935,0.012841,0.188679,0.127907,0.421875,0.243371,0.179688,0.068966,1
0.010638,0,0.005376,0,0,0.011628,1,0.000947,1,0.034483,0
0.031915,0.007353,0.021505,0.000229,0.018868,0.034884,0.25,0.014205,0.666667,0.034483,0
0.021277,0.011029,0.026882,0,0.056604,0.011628,0,0.012311,1,0,0
0.021277,0.018382,0.032258,0,0.09434,0.023256,0,0.028409,0.625,0.034483,0
0.946809,0.080882,0.817204,0.799358,0.377358,0.965116,0.48018,0.948864,0.092697,1,0
0.021277,0.007353,0.032258,0,0.018868,0.023256,0.5,0.020833,0.666667,0.034483,0
0.042553,0.029412,0.096774,0.000459,0.132075,0.023256,0.25,0.124053,0.777778,0.103448,1
0.095745,0.466912,0.048387,0.008255,0.132075,0.104651,1,0.008523,0.333333,0.034483,1
0.031915,0.003676,0.026882,0.000688,0.018868,0.034884,1,0.011364,0.666667,0.034483,1
0.042553,0.011029,0.037634,0.000917,0.018868,0.023256,0.481481,0.105114,0.444444,0.034483,0
0.031915,0.011029,0.026882,0.000229,0.037736,0.011628,0.25,0.013258,1,0.034483,0
0.053191,0,0.032258,0.001376,0,0.05814,0.375,0.022727,0.466667,0.034483,0
0.276596,0.033088,0.22043,0.058931,0.150943,0.290698,0.452727,0.204545,0.136364,0.068966,1
0.010638,0.003676,0.010753,0,0.018868,0.011628,1,0.006629,1,0,0
0.042553,0.033088,0.053763,0.001376,0.113208,0.046512,1,0.026515,0.4375,0.034483,1
0.042553,0.040441,0.102151,0.001376,0.169811,0.046512,1,0.04072,0.4375,0.034483,1
0.053191,0.029412,0.080645,0.002293,0.113208,0.05814,1,0.034091,0.4,0.034483,1
0.021277,0.011029,0.016129,0.000229,0.037736,0.023256,1,0.006629,0.666667,0.034483,1
0.010638,0.382353,0.005376,0,0.018868,0.011628,1,0.000947,1,0.034483,0
