f1,f4,f5,f6,f8,f9,f10,f11,f15,f19,class
0.910714,0.375,1,0.590426,1,0.744186,0.436937,0.762945,0.13273,0.097458,1
0.017857,0.05,0.023438,0.000665,0.103448,0.046512,1,0.002427,0.666667,0.004237,0
0.071429,0.075,0.15625,0,0.103448,0,0.1875,0.073625,0.5,0.076271,0
0.017857,0.2625,0.015625,0.000665,0,0.046512,1,0.001079,0.666667,0.004237,0
0.017857,0.025,0.023438,0.000665,0.034483,0.023256,1,0.003236,0.666667,0.008475,0
0.214286,0.075,0.234375,0,0.206897,0.255814,0.1875,0.058522,0.208791,0.025424,0
0.035714,0.0625,0.125,0.000665,0.137931,0.046512,0.25,0.02616,0.75,0.004237,0
0.125,0.175,0.164063,0,0.206897,0.139535,0.071429,0.026699,0.232143,0.016949,1
0.053571,0.05,0.054688,0.00266,0.068966,0.046512,0.428571,0.032632,0.583333,0.004237,0
0.125,0.0125,0.21875,0.010638,0.034483,0.139535,0.071429,0.088727,0.314286,0.033898,0
0.053571,0.1375,0.039063,0.003989,0.103448,0.069767,0.5,0.003776,0.833333,0.004237,0
0.196429,0.4375,0.09375,0.043883,0.103448,0.27907,1,0.003776,0.875,0.004237,1
0.178571,0.1,0.320313,0,0.206897,0.232558,0.225,0.076591,0.220779,0.029661,1
0.035714,0.075,0.046875,0.001995,0.172414,0.046512,1,0.005933,0.5,0.008475,1
0.125,0.0375,0.109375,0,0.034483,0.162791,0.285714,0.035599,0.35,0.016949,0
0.125,0.0125,0.1875,0.014628,0,0.139535,0.214286,0.033711,0.178571,0.021186,0
0.017857,0.05,0.015625,0.000665,0.034483,0.046512,0.5,0.004045,0.875,0,0
0.089286,0.025,0.140625,0.009973,0,0.093023,0.56,0.049353,0.5,0.059322,0
0.303571,0.2625,0.71875,0,0.724138,0,0.35098,0.279935,0.188889,0.004237,1
0.178571,0.075,0.148438,0.009973,0.137931,0.209302,0.257143,0.062028,0.246753,0.004237,0
0,0.0625,0,0,0.068966,0.023256,1,0,1,0.004237,0
0.089286,0.05,0.109375,0,0.103448,0.139535,0.233333,0.030205,0.5,0.004237,0
0.178571,0.05,0.1875,0,0.103448,0.162791,0.325,0.116775,0.287879,0.025424,1
0.053571,0,0.132813,0,0,0.069767,0.583333,0.03479,0.333333,0.025424,0
0.107143,0.025,0.101563,0,0.034483,0.162791,0,0.012406,0.428571,0.004237,0
0.035714,0.0375,0.023438,0.001995,0,0.069767,0.71875,0.005933,0.5,0.008475,0
0.071429,0.025,0.117188,0,0.068966,0.116279,0.25,0.027238,0.4,0.008475,1
0.017857,0.05,0.007813,0.000665,0.068966,0.046512,1,0.00027,1,0.004237,0
0,0.0375,0.023438,0,0,0,1,0.003776,1,0,1
0.107143,0.0625,0.09375,0.009973,0.103448,0.162791,0.166667,0.028317,0.514286,0.012712,0
0,0.0375,0.007813,0,0.068966,0,1,0.009978,1,0,0
0.839286,0.2625,0.921875,0.493351,0.689655,0.744186,0.445532,0.326321,0.115278,0.008475,1
0.267857,0.1,0.257813,0.041223,0.206897,0.069767,0.343333,0.124056,0.28125,0.016949,1
0.214286,0.1375,0.171875,0.038564,0.37931,0.255814,0.480263,0.176645,0.219697,0.004237,0
0.214286,0.1125,0.257813,0,0.241379,0.139535,0.337963,0.091963,0.21978,0.012712,1
0.107143,0.1,0.109375,0,0.275862,0.139535,0.25,0.017799,0.333333,0.004237,0
0.125,0.0625,0.15625,0.00266,0.103448,0.162791,0.178571,0.050431,0.270833,0.021186,1
0.071429,0.1875,0.03125,0.006649,0,0.116279,1,0.001079,0.6,0.004237,0
0,0.075,0.007813,0,0,0,1,0.00836,1,0,1
0.071429,0.025,0.070313,0,0.068966,0.093023,0.1875,0.015912,0.6,0.008475,0
0.339286,0.1875,0.398438,0.057181,0.482759,0.209302,0.334586,0.12082,0.223684,0.025424,1
0.142857,0.1625,0.117188,0,0,0.209302,0.3,0.040723,0.518519,0.012712,1
0.160714,0.225,0.671875,0,0.62069,0,0.350427,0.266721,0.254545,0.042373,1
0.017857,0,0.03125,0.000665,0,0,0.5,0.011597,1,0,0
0.107143,0.125,0.203125,0.000665,0.275862,0.139535,0.166667,0.035868,0.342857,0.021186,0
0.178571,0.1,0.210938,0.009973,0.241379,0.162791,0.322222,0.118393,0.287879,0.008475,1
0.071429,0.075,0.148438,0,0.206897,0.116279,0.1875,0.031553,0.4,0.008475,1
0.089286,0.2,0.25,0.001995,0.551724,0.139535,0.2,0.079827,0.351852,0.004237,0
0.196429,0.0875,0.25,0,0.137931,0.139535,0.272727,0.063646,0.283333,0.008475,1
0.107143,0.0125,0.070313,0.013963,0,0.162791,1,0.041532,0.321429,0.016949,0
0.035714,0.0375,0.070313,0.000665,0.068966,0.069767,0.25,0.016721,0.666667,0.004237,0
0,0.025,0,0,0,0,1,0.045307,0,0,1
0.089286,0.1375,0.039063,0.009973,0,0.139535,1,0.001348,0.375,0.004237,0
0.017857,0.0375,0.015625,0.000665,0,0,0.7,0.029935,1,0,1
0.089286,0.1625,0.226563,0.001995,0.137931,0.116279,0.3,0.057983,0.5,0.004237,1
0.071429,0.0875,0.09375,0,0.172414,0.093023,0.21875,0.029396,0.5,0.016949,0
0.017857,0.025,0.023438,0.000665,0.034483,0.023256,1,0.002157,0.666667,0.004237,0
0.089286,0.075,0.101563,0.009973,0.172414,0.116279,1,0.015102,0.333333,0.012712,1
0.160714,0.1625,0.320313,0.004654,0.413793,0.209302,0.319444,0.075243,0.285714,0.025424,1
0.089286,0.0125,0.140625,0.009973,0,0.093023,0.56,0.049353,0.5,0.059322,0
0.017857,0.25,0.015625,0.000665,0.034483,0.046512,1,0.001079,0.75,0.004237,0
0.142857,0.0875,0.070313,0.023936,0.206897,0.186047,0.53125,0.004045,0.5625,0.004237,0
0.232143,0.3,0.125,0.059176,0,0.325581,0.461538,0.06014,0.271429,0.004237,0
0.160714,0.0375,0.070313,0.02992,0,0.232558,1,0.002427,0.6,0.004237,1
0.232143,0.025,0.1875,0.001995,0.034483,0.302326,0.301282,0.063646,0.404762,0.004237,0
0.232143,0.15,0.390625,0.044548,0.413793,0.186047,0.320513,0.205771,0.401709,0.008475,1
0.107143,0.05,0.117188,0,0.103448,0.139535,0.166667,0.048004,0.47619,0.004237,0
0.017857,0.05,0.039063,0,0.137931,0.046512,0,0.009169,0.75,0.004237,0
0.446429,0.0875,0.421875,0,0.241379,0.511628,0.172,0.190399,0.184615,0.008475,1
0.214286,0.1125,0.289063,0,0.206897,0.093023,0.375,0.0952,0.211538,0.004237,1
0.160714,0.2,0.070313,0.02992,0.344828,0.232558,1,0.002427,0.288889,0.004237,1
0.053571,0.05,0.03125,0,0.103448,0.069767,0.333333,0.01726,0.47619,0.016949,1
0.053571,0.025,0.132813,0.003989,0,0.069767,1,0.027238,0.25,0.008475,0
0.017857,0.05,0.03125,0.000665,0.103448,0.046512,1,0.005394,0.75,0.004237,0
0.446429,0.1875,0.429688,0,0.482759,0.395349,0.334286,0.161812,0.174825,0.025424,1
0.107143,0.075,0.1875,0,0.172414,0.116279,0.260417,0.053937,0.309524,0.004237,1
0.107143,0.1375,0.28125,0,0.37931,0.162791,0.345238,0.093581,0.309524,0.004237,1
0.160714,0.0375,0.070313,0.02992,0,0.232558,1,0.002427,0.6,0.004237,0
0.071429,0.0625,0.085938,0,0.034483,0,0.291667,0.025081,0.533333,0.004237,1
0.035714,0.075,0.046875,0.001995,0.172414,0.046512,1,0.005394,0.666667,0.004237,0
0.321429,0.225,0.390625,0.09641,0.206897,0.348837,0.460317,0.117584,0.25731,0.029661,1
0.089286,0.075,0.296875,0,0.172414,0.116279,0.3,0.090615,0.333333,0.016949,1
0.464286,0.1625,0.617188,0.128324,0.448276,0.488372,0.407051,0.12891,0.181481,0.008475,1
0.142857,0.125,0.242188,0,0.310345,0.162791,0.272727,0.110032,0.285714,0.008475,0
0.142857,0.1,0.1875,0,0.275862,0.186047,0.15625,0.035599,0.222222,0.016949,1
0.196429,0.1625,0.09375,0,0,0.186047,0.227273,0.073894,0.444444,0.029661,0
0.267857,0.525,0.1875,0.071809,0.137931,0.348837,0.433333,0.024272,0.185185,0.004237,1
0.232143,0.0625,0.21875,0.035239,0.137931,0.139535,0.346154,0.13835,0.333333,0.059322,0
0.089286,0.2,0.101563,0.008644,0,0.116279,0.4,0.015372,0.6,0.004237,1
0.214286,0.075,0.226563,0,0.206897,0.255814,0.208333,0.047195,0.192308,0.025424,0
0.035714,0.1375,0.09375,0.000665,0.344828,0.069767,1,0.018608,0.533333,0.008475,0
0.017857,0.025,0.0625,0.000665,0.034483,0.046512,1,0.012675,0.666667,0.025424,0
0.017857,0.0375,0.023438,0.000665,0.034483,0.023256,1,0.002157,0.666667,0.004237,0
0.125,0.0375,0.140625,0.00133,0.068966,0.139535,0.089286,0.031014,0.34375,0.008475,1
0.232143,0.075,0.289063,0,0.206897,0.255814,0.192308,0.085491,0.171429,0.025424,1
0.053571,0.0875,0.289063,0,0.172414,0,0.444444,0.06014,0.375,0.008475,1
0.125,0.0625,0.125,0,0.172414,0.093023,0.261905,0.028857,0.3,0.004237,1
0.142857,0.0875,0.101563,0.005319,0.068966,0.139535,0.25,0.027508,0.407407,0.008475,0
0.125,0.2375,0.054688,0.018617,0.068966,0.186047,1,0.001888,0.3,0.004237,0
0.696429,0.3625,0.953125,0.382979,0.896552,0.44186,0.441931,0.323355,0.136752,0.110169,1
0.267857,0.1875,0.421875,0.06516,0.482759,0.093023,0.416667,0.134035,0.296296,0.029661,1
0.053571,0.025,0.09375,0,0.068966,0.093023,0.083333,0.015102,0.5625,0.008475,1
0.375,0.25,0.460938,0.052527,0.413793,0.44186,0.371429,0.118123,0.119048,0.050847,1
0.071429,0.1,0.039063,0,0,0,0.0625,0.026699,0.55,0.004237,0
0.196429,0.725,0.15625,0,0,0.209302,0.068182,0.03425,0.291667,0.016949,1
0.107143,0.1,0.132813,0.005984,0.206897,0.139535,0.25,0.023732,0.265306,0.021186,1
0.196429,0.15,0.21875,0,0.413793,0.27907,0,0.030205,0.219697,0.004237,1
0.410714,0.1125,0.375,0,0.310345,0.44186,0,0.038026,0.21875,0.004237,1
0.160714,0.1125,0.203125,0.009973,0.310345,0.093023,0.166667,0.102751,0.3375,0.004237,1
0.035714,0.0625,0.0625,0.001995,0.103448,0,1,0.012406,0.555556,0.016949,0
0.017857,0.1875,0.046875,0.000665,0,0.046512,1,0.005394,0.5,0.008475,0
0,0.2375,0.007813,0,0,0.023256,1,0.002967,1,0,0
0.017857,0.0375,0.039063,0,0.103448,0.046512,0,0.010787,0.666667,0.004237,0
0.232143,0.2375,0.242188,0.000665,0.586207,0.302326,0.173077,0.042071,0.202381,0.004237,1
0.071429,0.0375,0.132813,0,0.034483,0.093023,0.275,0.104099,0.4,0.059322,0
0.089286,0.5,0.039063,0.009973,0.137931,0.139535,1,0.001348,0.416667,0.004237,0
0.142857,0.4125,0.078125,0.022606,0.103448,0.162791,0.4375,0.012406,0.416667,0.004237,0
1,1,0.835938,1,0.551724,1,0.433673,0.194984,0.115288,0.050847,1
0.107143,0.075,0.09375,0,0.172414,0.139535,0.25,0.052859,0.333333,0.004237,0
0.142857,0.1,0.273438,0.005319,0.241379,0,0.3125,0.174488,0.246914,0.016949,1
0.375,0.0625,0.289063,0.101729,0.137931,0.162791,0.424242,1,0.380952,1,1
0.089286,0.025,0.101563,0,0.034483,0.116279,0,0.012945,0.333333,0.004237,0
0.035714,0.0375,0.117188,0.001995,0.103448,0.069767,1,0.047735,0.444444,0.012712,1
0.25,0.1125,0.164063,0,0.034483,0.325581,0.42602,0.079827,0.380952,0.029661,0
0.035714,0.0625,0.039063,0.001995,0.137931,0.046512,1,0.004045,0.5,0.004237,0
0.232143,0.025,0.1875,0.001995,0.034483,0.302326,0.301282,0.063646,0.404762,0.004237,0
0.089286,0.0625,0.148438,0.003324,0.137931,0.116279,0.4125,0.066343,0.333333,0.067797,0
0.232143,0.15,0.164063,0.040559,0.034483,0.302326,0.346154,0.046926,0.320513,0.012712,0
0.107143,0.0375,0.070313,0.013963,0.034483,0.162791,1,0.014293,0.5,0.004237,0
0.160714,0.0625,0.179688,0,0.172414,0.232558,0.222222,0.084142,0.3,0.055085,0
0.017857,0.0875,0.023438,0,0.034483,0.023256,0,0.003236,0.75,0.004237,0
0.017857,0.0625,0.023438,0.000665,0.068966,0,1,0.009709,0.666667,0.016949,1
0.017857,0.0625,0.070313,0.000665,0.172414,0.046512,0.5,0.012675,0.75,0.004237,0
0,0.025,0.007813,0,0.034483,0,1,0.004585,1,0,0
0.178571,0.4125,0.140625,0.027261,0,0.232558,0.316667,0.049892,0.309091,0.016949,1
0.071429,0.0875,0.101563,0,0.137931,0,0.375,0.028857,0.4,0.021186,0
0.196429,0.1375,0.171875,0.010638,0.344828,0.186047,0.335227,0.112999,0.197917,0.004237,1
0.232143,0.125,0.289063,0.02859,0.241379,0.325581,0.375,0.066073,0.595238,0.004237,1
0.25,0.1125,0.328125,0,0.241379,0.255814,0.294643,0.081176,0.191667,0.025424,0
0.375,0.075,0.398438,0.063165,0.206897,0.162791,0.374459,0.151564,0.194805,0.021186,1
0.178571,0.15,0.210938,0.012633,0.37931,0.116279,0.32,0.090885,0.324675,0.016949,1
0.035714,0.05,0.023438,0.001995,0,0.069767,0.71875,0.005933,0.5,0.008475,0
0.160714,0.075,0.203125,0,0.206897,0.209302,0.055556,0.031014,0.214286,0.016949,1
0.017857,0.025,0.03125,0.000665,0,0.023256,1,0.009439,0.5,0.016949,0
0.071429,0.0375,0.054688,0.00133,0.068966,0.116279,0.333333,0.024811,0.36,0.012712,1
0.392857,0.425,0.210938,0.164229,0.448276,0.511628,0.454545,0.035059,0.273913,0.004237,1
0.035714,0.1625,0.023438,0.001995,0.034483,0.069767,1,0.001888,0.666667,0.004237,0
0.160714,0.075,0.257813,0.000665,0.137931,0.186047,0.230159,0.0774,0.5,0.004237,1
0.178571,0.05,0.1875,0,0.103448,0.139535,0.26,0.064725,0.242857,0.012712,0
0.142857,0.0375,0.078125,0.005319,0.034483,0.186047,0.25,0.046926,0.333333,0.004237,1
0.142857,0.0875,0.070313,0.00133,0,0.186047,0.333333,0.022114,0.5,0.021186,0
0.392857,0.1125,0.257813,0.061835,0.103448,0.511628,0.352273,0.195523,0.198068,0.072034,1
0.017857,0.0375,0.023438,0.000665,0.103448,0.046512,1,0.002427,0.666667,0.004237,0
0.446429,0.1625,0.617188,0.035239,0.275862,0.418605,0.427273,0.252697,0.296,0.008475,1
0.160714,0.0875,0.132813,0,0.068966,0.232558,0.166667,0.028587,0.375,0.016949,1
