f1,f4,f5,f6,f8,f9,f10,f11,f15,f19,class
0.004695,0.006012,0.013889,0.000149,0.054054,0.009709,0.5,0.004184,1,0.012739,0
0.007042,0.006012,0.020833,0.000448,0.054054,0.019417,0.5,0.003523,0.333333,0.012739,0
0.00939,0.006012,0.055556,0.000299,0.081081,0.038835,0.166667,0.016736,0.5,0.038217,0
0.025822,0.016032,0.090278,0,0.216216,0.106796,0,0.016736,0.287879,0.012739,0
0.00939,0.014028,0.069444,0.000598,0.081081,0.019417,0.222222,0.04118,0.5,0.11465,1
0.131455,0.102204,0.586806,0.179319,0.432432,0.339806,0.212216,0.405638,0.155844,0.178344,1
0.011737,0.016032,0.055556,0,0.081081,0.029126,0.145833,0.023123,0.583333,0.11465,0
0.011737,0.006012,0.142361,0.001494,0.054054,0.038835,0.5,0.053072,0.36,0.089172,0
0.016432,0.006012,0.090278,0,0.054054,0.067961,0.125,0.048007,0.47619,0.063694,0
0.039906,0.012024,0.121528,0.019426,0.162162,0.116505,0.247768,0.045585,0.352941,0.038217,1
0.00939,0.012024,0.114583,0,0.135135,0.019417,0.083333,0.034574,0.533333,0.025478,0
0.011737,0.012024,0.090278,0,0.162162,0.038835,0.09375,0.03105,0.466667,0.012739,0
0.021127,0.022044,0.1875,0.001494,0.297297,0.067961,0.200893,0.075974,0.314815,0.012739,1
0.007042,0.002004,0.034722,0,0.027027,0.009709,0,0.014754,0.666667,0.012739,0
0.014085,0.006012,0.034722,0,0.081081,0.058252,0.1,0.011451,0.375,0.025478,0
0.00939,0.014028,0.052083,0,0.054054,0.038835,0.083333,0.016957,0.4375,0.063694,0
0.00939,0.004008,0.020833,0,0.054054,0.038835,0.083333,0.004184,0.625,0.012739,0
0.021127,0.008016,0.111111,0.005081,0.081081,0,0.234375,0.031931,0.481481,0.012739,0
0.018779,0.022044,0.107639,0,0.135135,0.07767,0.173469,0.072451,0.25,0.242038,0
0.035211,0.028056,0.288194,0.007023,0.378378,0.07767,0.205357,0.124642,0.244898,0.050955,0
0.002347,0.006012,0.003472,0,0.027027,0.009709,0.5,0.00022,1,0.012739,0
0.039906,0.016032,0.232639,0.013449,0.027027,0.126214,0.175781,0.193349,0.29375,0.140127,0
0.056338,0.014028,0.173611,0.040347,0.135135,0.194175,0.108696,0.055054,0.162037,0.063694,0
0.00939,0.016032,0.069444,0,0.108108,0.038835,0.194444,0.023343,0.625,0.063694,0
0.06338,0.022044,0.184028,0.03422,0.081081,0.223301,0.200549,0.089187,0.138047,0.076433,1
0.023474,0.016032,0.111111,0.002241,0.162162,0.097087,0.166667,0.036556,0.3,0.038217,0
0.002347,0.008016,0.003472,0,0.027027,0.009709,0.5,0.00022,1,0.012739,0
0.023474,0.03006,0.125,0.000448,0.243243,0.097087,0.145833,0.054834,0.266667,0.089172,0
0.025822,0.024048,0.142361,0.002839,0.243243,0.087379,0.204167,0.052852,0.290909,0.050955,0
0.028169,0.006012,0.076389,0.006575,0.054054,0.048544,0.201299,0.034354,0.261905,0.050955,0
0.028169,0.028056,0.201389,0,0.378378,0.106796,0.151515,0.066725,0.22619,0.038217,1
0.004695,0.006012,0.027778,0.000149,0.081081,0.019417,0.5,0.007267,1,0.012739,0
0.035211,0.02004,0.267361,0.006127,0.27027,0.116505,0.196429,0.159656,0.25,0.025478,1
0.016432,0.008016,0.131944,0,0.108108,0.029126,0.208333,0.056816,0.444444,0.012739,0
0.00939,0.012024,0.013889,0.000897,0.027027,0.038835,0.5,0.000881,0.5,0.012739,0
0.00939,0.01002,0.027778,0.000598,0.081081,0.029126,0.208333,0.009249,0.583333,0.025478,0
0.049296,0.018036,0.190972,0.024208,0.135135,0.174757,0.1775,0.079498,0.19375,0.076433,0
0.00939,0.006012,0.041667,0,0.081081,0.029126,0.166667,0.012112,0.625,0.050955,0
0.044601,0.018036,0.072917,0.021668,0.135135,0.174757,0.238715,0.031491,0.230263,0.012739,1
0.028169,0.022044,0.260417,0.006575,0.297297,0.067961,0.234091,0.100198,0.236111,0.050955,0
0.014085,0.018036,0.020833,0.002241,0.027027,0.058252,0.3,0.002202,0.722222,0.012739,0
0.007042,0.014028,0.048611,0.000448,0.054054,0.029126,0.5,0.011451,0.555556,0.038217,0
0.016432,0.01002,0.09375,0,0.108108,0.067961,0.125,0.025325,0.47619,0.050955,0
0.032864,0.016032,0.131944,0.012403,0.162162,0.07767,0.185897,0.048447,0.297619,0.050955,1
0.025822,0.022044,0.135417,0.001046,0.054054,0.097087,0.240152,0.133231,0.25974,0.191083,0
0.039906,0.004008,0.28125,0.014943,0.027027,0.087379,0.178125,0.144021,0.27451,0.089172,0
0.004695,0.034068,0.048611,0,0.135135,0.019417,0,0.022682,0.666667,0.012739,0
0.035211,0.0501,0.152778,0.006724,0.27027,0.126214,0.154762,0.068487,0.216667,0.076433,0
0.068075,0.368737,0.229167,0.051704,0.216216,0.184466,0.209821,0.082581,0.191571,0.063694,0
0.079812,0.02004,0.319444,0.005828,0.27027,0.281553,0.180871,0.156353,0.148485,0.063694,1
0.00939,0.004008,0.045139,0.000897,0.027027,0.038835,0.5,0.00991,0.625,0.025478,0
0.016432,0.03006,0.079861,0.000747,0.216216,0.058252,0.111111,0.032592,0.52381,0.038217,0
0.044601,0.016032,0.291667,0.015392,0.216216,0.135922,0.232372,0.227703,0.269841,0.012739,0
0.002347,0.002004,0.006944,0,0.027027,0.009709,0.5,0.001101,1,0,0
0.018779,0.02004,0.079861,0,0.108108,0.07767,0.190476,0.043383,0.35,0.076433,0
0.035211,0.014028,0.118056,0.011207,0.135135,0.106796,0.225,0.062982,0.208333,0.063694,0
0.014085,0.016032,0.076389,0.002241,0.135135,0.029126,0.2,0.035895,0.305556,0.050955,0
0.00939,0.006012,0.0625,0.000598,0.081081,0.029126,0.25,0.024444,0.75,0.025478,0
0.016432,0.032064,0.024306,0.003138,0.027027,0.067961,0.5,0.001542,1,0.012739,1
0.004695,0.004008,0.027778,0.000149,0.027027,0.019417,0.5,0.01057,0.5,0.012739,0
0,0.002004,0,0,0,0,0.5,0.01057,0,0,0
0.056338,0.014028,0.149306,0.033174,0.189189,0.194175,0.235934,0.068047,0.375,0.101911,0
0.007042,0.002004,0.013889,0.000149,0,0.029126,0.125,0.003083,0.666667,0.012739,0
0.00939,0.006012,0.024306,0,0.054054,0.038835,0,0.035455,0.75,0.012739,0
0.002347,0.002004,0.024306,0,0.027027,0.009709,0.5,0.008809,1,0,0
0.00939,0.016032,0.034722,0,0.054054,0.038835,0.083333,0.027527,0.5,0.025478,0
0.032864,0.014028,0.170139,0.001046,0.162162,0.067961,0.183761,0.107465,0.25,0.152866,1
0.007042,0.006012,0.0625,0,0.027027,0.029126,0.0625,0.044924,0.666667,0.025478,0
0.00939,0.03006,0.024306,0.000598,0.081081,0.029126,0.166667,0.004845,0.5,0.012739,0
0.018779,0.018036,0.083333,0.001195,0.189189,0.058252,0.185714,0.031491,0.428571,0.050955,0
0.021127,0.008016,0.065972,0.001494,0.081081,0.058252,0.182292,0.035014,0.277778,0.038217,0
0.007042,0.008016,0.03125,0.000448,0.081081,0.029126,0.5,0.005946,0.555556,0.038217,0
0.051643,0.026052,0.277778,0.008816,0.351351,0.165049,0.244361,0.149306,0.477273,0.101911,0
0.025822,0.016032,0.131944,0.006724,0.162162,0.058252,0.19375,0.044484,0.285714,0.076433,0
0.00939,0.008016,0.045139,0,0.081081,0.038835,0,0.019159,0.75,0.012739,0
0.028169,0.004008,0.145833,0,0.027027,0.116505,0.096591,0.05153,0.444444,0.050955,0
0.011737,0.004008,0.024306,0.000598,0,0,0.125,0.008588,0.7,0.012739,0
0.028169,0.02004,0.180556,0.008966,0.243243,0.097087,0.136364,0.046906,0.277778,0.050955,0
0.011737,0.062124,0.017361,0.001494,0,0.048544,0.5,0.001101,0.533333,0.012739,0
0.044601,0.046092,0.239583,0.012104,0.324324,0.135922,0.21412,0.113852,0.183333,0.076433,0
0.00939,0.002004,0.052083,0.000897,0.027027,0.009709,0.333333,0.010791,1,0.012739,0
0.002347,0.002004,0.010417,0,0,0.009709,0.5,0.001321,1,0,0
0.032864,0.034068,0.166667,0.006127,0.432432,0.106796,0.192308,0.084563,0.261905,0.33121,1
0.004695,0.004008,0.013889,0.000149,0.054054,0.009709,0.5,0.004404,0.75,0.038217,0
0.007042,0.004008,0.045139,0.000149,0.027027,0.029126,0.360294,0.016736,0.5,0.050955,0
0.016432,0.018036,0.135417,0.000149,0.243243,0.067961,0.177083,0.057256,0.285714,0.012739,1
0.016432,0.024048,0.090278,0.001345,0.243243,0.038835,0.260417,0.023343,0.428571,0.038217,0
0.002347,0.002004,0.003472,0,0,0.009709,0.5,0.00044,1,0.012739,0
0.014085,0.018036,0.114583,0,0.243243,0.058252,0.17,0.045144,0.416667,0.012739,0
0.025822,0.034068,0.052083,0.001943,0.081081,0.106796,0.1875,0.021361,0.220779,0.012739,0
0.004695,0.006012,0.045139,0.000149,0.054054,0.019417,0.5,0.01057,0.75,0.063694,0
0.056338,0.09018,0.236111,0.036461,0.162162,0.213592,0.201087,0.087426,0.21118,0.076433,1
0.058685,0.026052,0.204861,0.037059,0.108108,0.194175,0.21875,0.063863,0.173333,0.076433,0
0.007042,0.01002,0.041667,0.000448,0.108108,0.009709,0.5,0.008809,0.666667,0.012739,0
0.021127,0.01002,0.197917,0.005081,0.081081,0.019417,0.270833,0.124642,0.303571,0.025478,1
0.007042,0.008016,0.020833,0,0.081081,0.029126,0,0.006606,0.666667,0.025478,0
0.115023,0.062124,0.729167,0.126121,0.810811,0.271845,0.219351,0.646774,0.127315,0.165605,1
0.014085,0.016032,0.072917,0.002241,0.162162,0.048544,0.5,0.018278,0.416667,0.038217,1
0.016432,0.022044,0.097222,0,0.243243,0.067961,0.0625,0.026866,0.285714,0.012739,0
0.007042,0.008016,0.03125,0.000448,0.081081,0.029126,0.5,0.005946,0.555556,0.038217,0
0.002347,0.004008,0.003472,0,0,0,0.5,0.454525,0,0,0
0.018779,0.01002,0.076389,0.000897,0.027027,0.058252,0.169643,0.04074,0.625,0.050955,1
0.025822,0.012024,0.118056,0.005828,0.162162,0.067961,0.225,0.042942,0.3,0.063694,1
0.018779,0.012024,0.090278,0.003288,0.162162,0.058252,0.142857,0.020921,0.40625,0.025478,0
0.028169,0.016032,0.118056,0.003885,0.081081,0.058252,0.162879,0.075094,0.3125,0.012739,0
0.016432,0.01002,0.055556,0,0.135135,0.058252,0.125,0.018939,0.642857,0.012739,0
0.004695,0.006012,0.052083,0.000149,0.081081,0,0.5,0.012773,0.666667,0.012739,0
0.002347,0.052104,0.003472,0,0.027027,0.009709,0.5,0.00022,1,0.012739,0
0.032864,0.06012,0.333333,0.013001,0.621622,0.097087,0.221154,0.199295,0.192308,0.127389,1
0.049296,0.028056,0.163194,0.01853,0.108108,0.174757,0.175,0.126624,0.325397,0.127389,0
0.011737,0.012024,0.041667,0.000299,0.054054,0.048544,0.15625,0.01057,0.466667,0.012739,0
0.030516,0.016032,0.128472,0.008966,0.216216,0.067961,0.208333,0.072891,0.416667,0.050955,0
0.014085,0.01002,0.086806,0.002241,0.135135,0.048544,0.5,0.0207,0.833333,0.038217,0
0,0.008016,0,0,0.054054,0,0.5,0,0,0,0
0.014085,0.008016,0.118056,0.001644,0.108108,0.048544,0.15,0.051971,0.666667,0.076433,1
0.011737,0.012024,0.059028,0.000897,0.162162,0.048544,0.1875,0.0207,0.6,0.038217,0
0.056338,0.028056,0.295139,0.026898,0.378378,0.126214,0.195652,0.16318,0.326087,0.089172,1
0.007042,0.024048,0.131944,0.000448,0.297297,0.019417,0.375,0.040079,0.833333,0.152866,0
0.091549,0.042084,0.326389,0.068888,0.297297,0.320388,0.196711,0.123101,0.153846,0.089172,0
0.00939,0.008016,0.069444,0,0.081081,0.038835,0.194444,0.035675,0.75,0.012739,0
0.046948,0.014028,0.145833,0.022116,0.189189,0.145631,0.229665,0.057917,0.3875,0.076433,0
0.002347,0.002004,0.006944,0,0.027027,0.009709,0.5,0.000881,1,0,0
0.021127,0.126253,0.052083,0.002092,0.054054,0.087379,0.109375,0.022682,0.555556,0.012739,0
0.023474,0.012024,0.100694,0,0.135135,0.067961,0.172222,0.046686,0.3,0.063694,0
0.002347,0,0.006944,0,0,0.009709,0.5,0.003523,1,0,1
0.051643,0.024048,0.246528,0.024357,0.297297,0.165049,0.216837,0.172429,0.251701,0.280255,1
0.002347,0.016032,0.072917,0,0.081081,0.058252,0.15,0.022902,0.333333,0.050955,0
0.023474,0.004008,0.069444,0.003138,0.054054,0.087379,0.15,0.028408,0.4,0.012739,0
0.011737,0.036072,0.041667,0.001494,0.054054,0.038835,0.5,0.013653,0.533333,0.063694,0
0.004695,0.004008,0.013889,0.000149,0.054054,0.009709,0.5,0.004404,0.75,0.038217,0
0.016432,0.008016,0.0625,0,0.081081,0.048544,0.177083,0.027747,0.47619,0.063694,0
0.004695,0.016032,0.118056,0.000149,0.189189,0.019417,0.5,0.076195,1,0.012739,0
0.007042,0.138277,0.010417,0.000448,0,0.029126,0.5,0.000661,1,0.012739,0
0.014085,0.002004,0.041667,0.002241,0,0.058252,0.5,0.016296,0.5,0.038217,0
0.07277,0.058116,0.413194,0.041393,0.405405,0.184466,0.186111,0.198194,0.207885,0.203822,1
0.056338,0.026052,0.357639,0.0263,0.324324,0.174757,0.202046,0.230346,0.175,0.076433,1
0.077465,0.03006,0.451389,0.064854,0.378378,0.223301,0.235212,0.268663,0.328125,0.33121,0
0.011737,0.008016,0.052083,0.000598,0.108108,0.048544,0.1875,0.019819,0.533333,0.012739,0
0.007042,0.022044,0.097222,0.000448,0.27027,0.019417,0.375,0.024444,0.833333,0.089172,0
0.004695,0.004008,0.052083,0.000149,0.054054,0.019417,0.5,0.016076,0.75,0.076433,0
0.002347,0.002004,0.010417,0,0.027027,0.009709,0.5,0.001542,1,0,0
0.030516,0.024048,0.145833,0.008069,0.189189,0.07767,0.197917,0.05131,0.261538,0.076433,1
0.00939,0.012024,0.100694,0.000897,0.162162,0.009709,0.291667,0.036115,1,0.089172,0
0.00939,0.004008,0.024306,0.000598,0,0.029126,0.166667,0.110548,0.555556,0.050955,0
0.030516,0.024048,0.128472,0.008368,0.27027,0.038835,0.192708,0.059238,0.205128,0.089172,0
0.00939,0.006012,0.038194,0,0.081081,0.038835,0,0.018498,0.4375,0.152866,0
0.049296,0.03006,0.25,0.008069,0.378378,0.15534,0.20875,0.100639,0.194444,0.038217,1
0.007042,0.01002,0.010417,0.000448,0.054054,0.029126,0.375,0.001762,0.666667,0.012739,0
0.007042,0.006012,0.065972,0.000448,0.081081,0.009709,0.5,0.018278,0.666667,0.050955,0
0.180751,0.058116,0.427083,0.403467,0.459459,0.660194,0.244488,0.22484,0.205937,0.178344,1
0.002347,0.008016,0.003472,0,0,0.009709,0.5,0.00022,1,0.012739,0
0.00939,0.01002,0.034722,0,0.108108,0.038835,0.083333,0.007928,0.4375,0.012739,0
0.014085,0.006012,0.069444,0.002241,0.081081,0.048544,0.5,0.023343,0.555556,0.050955,0
0.039906,0.018036,0.177083,0.004184,0.108108,0.116505,0.136719,0.075754,0.294118,0.063694,1
0.00939,0.01002,0.03125,0,0.027027,0.038835,0.083333,0.005946,0.625,0.012739,0
0.025822,0.016032,0.15625,0.002241,0.189189,0.106796,0.141667,0.06144,0.327273,0.127389,1
0.030516,0.016032,0.170139,0.008069,0.189189,0.067961,0.210938,0.099097,0.346154,0.076433,1
0.056338,0.048096,0.083333,0.041243,0.540541,0.23301,0.5,0.005285,0.089286,0.012739,0
0.011737,0.014028,0.239583,0.001195,0.189189,0.019417,0.25,0.083462,0.416667,0.152866,1
0.035211,0.006012,0.100694,0.008219,0,0.145631,0.174107,0.035455,0.293333,0.038217,0
0.011737,0.018036,0.045139,0,0.027027,0.048544,0,0.015195,0.533333,0.038217,0
0.007042,0.004008,0.072917,0.000149,0.054054,0.019417,0.125,0.026426,0.666667,0.076433,0
0.011737,0.014028,0.090278,0.000897,0.135135,0.048544,0.2625,0.042502,0.533333,0.063694,1
0.016432,0.006012,0.090278,0.001345,0.054054,0.067961,0.229167,0.046245,0.642857,0.165605,1
0.032864,0.02004,0.184028,0,0.216216,0.135922,0.105769,0.09227,0.285714,0.089172,0
0.061033,0.014028,0.173611,0.040496,0.189189,0.194175,0.238947,0.086325,0.384615,0.11465,0
0.103286,0.056112,0.475694,0.11566,0.702703,0.300971,0.230835,0.276151,0.127907,0.063694,1
0.011737,0.014028,0.017361,0.001494,0.027027,0.048544,0.5,0.001101,0.4,0.012739,0
0.061033,0.024048,0.378472,0.034818,0.324324,0.194175,0.223,0.19401,0.157051,0.050955,1
0.039906,0.014028,0.135417,0.014943,0.189189,0.135922,0.234375,0.053072,0.382353,0.089172,0
0.13615,0.284569,0.548611,0.243126,0.324324,0.543689,0.237469,0.385818,0.160234,0.216561,1
0.053991,0.008016,0.194444,0.015989,0.054054,0.174757,0.159091,0.151729,0.26087,0.089172,1
0.025822,0.008016,0.100694,0.00254,0.108108,0.07767,0.192857,0.049328,0.4,0.038217,0
0.018779,0.012024,0.083333,0,0.135135,0.058252,0.130952,0.029289,0.325,0.076433,0
0.011737,0.016032,0.055556,0.001195,0.189189,0.009709,0.21875,0.016957,0.4375,0.025478,0
0.00939,0.01002,0.024306,0,0.054054,0.038835,0.208333,0.007267,0.583333,0.025478,1
0.014085,0.004008,0.038194,0.000448,0.027027,0.058252,0.15,0.011231,0.666667,0.012739,0
0.016432,0.008016,0.142361,0.002241,0.081081,0.058252,0.208333,0.085444,0.2,0.038217,1
0.023474,0.01002,0.104167,0,0.108108,0.058252,0.172222,0.072231,0.375,0.152866,0
0.00939,0.006012,0.090278,0,0.081081,0.009709,0.25,0.025325,0.625,0.012739,0
0.039906,0.036072,0.184028,0.012851,0.486486,0.135922,0.223011,0.076635,0.15508,0.101911,1
0.030516,0.018036,0.118056,0.010161,0.108108,0.116505,0.1875,0.043823,0.292308,0.063694,0
0.007042,0.002004,0.059028,0,0.027027,0.009709,0.242188,0.055274,0.5,0.140127,0
0.007042,0.002004,0.024306,0,0,0.029126,0,0.012773,0.666667,0.050955,0
0.014085,0.018036,0.055556,0.001644,0.216216,0.048544,0.2375,0.042942,0.4,0.038217,0
0.030516,0.048096,0.15625,0.006874,0.297297,0.087379,0.255208,0.041621,0.375,0.038217,0
0.030516,0.014028,0.128472,0.009863,0.189189,0.087379,0.21875,0.04052,0.512821,0.050955,0
0.018779,0.014028,0.086806,0.001793,0.189189,0.07767,0.220238,0.029289,0.270833,0.038217,0
0.068075,0.0501,0.378472,0.040048,0.675676,0.194175,0.212798,0.19357,0.125,0.369427,1
0.007042,0.012024,0.059028,0,0.135135,0.019417,0.285714,0.034354,0.583333,0.11465,0
0.00939,0.008016,0.024306,0,0.108108,0.029126,0,0.007487,0.5,0.025478,0
0.046948,0.01002,0.072917,0.019426,0.054054,0.194175,0.213158,0.027527,0.36,0.050955,0
0.037559,0.058116,0.138889,0.010759,0.054054,0.106796,0.232292,0.10196,0.177778,0.063694,0
0.002347,0,0.006944,0,0,0.009709,0.5,0.003303,1,0,0
0.030516,0.018036,0.125,0.009265,0.189189,0.07767,0.159722,0.044484,0.307692,0.063694,1
0.002347,0.014028,0.003472,0,0.081081,0.009709,0.5,0.00022,1,0.012739,0
0.018779,0.002004,0.048611,0.004184,0,0.07767,0.5,0.059678,0.45,0.089172,0
0,0.002004,0,0,0,0,0.5,0.001542,0,0,0
0.011737,0.012024,0.034722,0,0.108108,0.038835,0.225,0.016296,0.583333,0.063694,0
0.028169,0.026052,0.111111,0,0.189189,0.097087,0.113636,0.042281,0.238095,0.050955,0
0.058685,0.03006,0.375,0.036461,0.405405,0.145631,0.203869,0.156794,0.17803,0.101911,1
0.007042,0.006012,0.024306,0,0,0.029126,0,0.005946,0.666667,0.012739,0
0.004695,0.004008,0.03125,0.000149,0.054054,0.019417,0.5,0.004845,1,0.012739,0
0.025822,0.016032,0.260417,0.00792,0.027027,0.087379,0.20625,0.213169,0.183333,0.216561,1
0.007042,0.004008,0.038194,0.000448,0.027027,0.029126,0.5,0.005505,0.666667,0.012739,0
0.021127,0.01002,0.069444,0.004184,0.135135,0.087379,0.195313,0.034354,0.481481,0.012739,0
0.061033,0.01002,0.145833,0.034818,0.135135,0.184466,0.2,0.059238,0.269231,0.038217,0
0.016432,0.014028,0.097222,0,0.189189,0.058252,0.166667,0.042061,0.314286,0.025478,0
0.002347,0.008016,0.003472,0,0.027027,0.009709,0.5,0.00022,1,0.012739,0
0.011737,0.006012,0.020833,0.000897,0,0.048544,0.1875,0.005285,0.7,0.012739,0
0.014085,0.01002,0.09375,0.000448,0.135135,0.038835,0.1,0.029729,0.5,0.025478,0
0.011737,0.01002,0.055556,0,0.135135,0.048544,0.125,0.018058,1,0.038217,0
0.018779,0.026052,0.197917,0.000598,0.351351,0.067961,0.227273,0.083021,0.5,0.089172,0
0.016432,0.004008,0.024306,0.003138,0,0.067961,0.5,0.001542,0.642857,0.012739,0
0.049296,0.02004,0.145833,0.018828,0.216216,0.145631,0.196875,0.060339,0.178571,0.050955,0
0.065728,0.024048,0.336806,0.045129,0.297297,0.15534,0.240741,0.270865,0.272321,0.254777,0
0,0.002004,0,0,0,0,0.5,0.005505,0,0,0
0.007042,0.01002,0.041667,0.000448,0.108108,0.019417,0.5,0.009689,1,0.012739,0
0.007042,0.008016,0.034722,0,0.108108,0.029126,0,0.012112,0.666667,0.012739,0
0.032864,0.02004,0.3125,0.009414,0.27027,0.087379,0.230769,0.135433,0.222222,0.038217,0
0.00939,0.008016,0.052083,0,0.081081,0.038835,0.166667,0.023123,0.5,0.012739,0
0.014085,0.01002,0.072917,0.000448,0.135135,0.048544,0.1875,0.022902,0.533333,0.012739,0
0.002347,0.006012,0.003472,0,0.027027,0.009709,0.5,0.00022,1,0.012739,0
0.004695,0.012024,0.104167,0,0.162162,0,0,0.040079,0.6,0.11465,0
