f1,f4,f5,f6,f8,f9,f10,f11,f15,f19,class
0.14,0.086957,0.322222,0.026688,0.266667,0.046512,0.333333,0.179577,0.333333,0.090909,0
0,0,0,0,0,0,1,0.007042,0,0,0
0.06,0.021739,0.077778,0.00157,0,0.069767,0.25,0.0223,0.444444,0.045455,0
0.06,0.021739,0.166667,0.00157,0.066667,0.046512,0.416667,0.122066,0.5,0.045455,0
0.08,0.086957,0.133333,0.009419,0,0.093023,0.666667,0.129108,0.357143,0.272727,0
0.14,0.065217,0.277778,0.026688,0.2,0.046512,0.416667,0.122066,0.277778,0.090909,0
0.02,0.152174,0.011111,0,0,0.023256,1,0,1,0.045455,0
0.12,0.086957,0.333333,0.014129,0.266667,0.046512,0.333333,0.16784,0.333333,0.090909,1
0.08,0.152174,0.277778,0,0.266667,0.046512,0.366667,0.126761,0.416667,0.090909,1
0.1,0.021739,0.188889,0,0.066667,0.046512,0.25,0.190141,0.25,0.136364,0
0.18,0.065217,0.377778,0.053375,0.2,0.046512,0.4375,0.194836,0.175,0.136364,0
0.04,0.065217,0.222222,0.00157,0.2,0.046512,1,0.098592,0.5,0.272727,0
0.02,0.130435,0.011111,0,0.066667,0.023256,1,0,1,0.045455,0
0.16,0.326087,0.455556,0.012559,0.933333,0.046512,0.478022,0.812207,0.375,0.954545,0
0.16,0.130435,0.533333,0.009419,0.4,0.046512,0.333333,0.416667,0.257143,0.136364,1
0.2,0.152174,0.544444,0.020408,0.4,0.139535,0.347222,0.451878,0.35,0.5,1
0.08,0.065217,0.133333,0.009419,0.066667,0.093023,1,0.115023,0.357143,0.136364,0
0.16,0.130435,0.244444,0,0.2,0.186047,0.071429,0.205399,0.40625,0.227273,0
0.2,0.565217,0.144444,0.070644,0.133333,0.209302,0.5,0.03169,0.407407,0.045455,0
0.1,0,0.166667,0.012559,0,0.023256,0.416667,0.561033,0.3125,0.318182,0
0.36,0.173913,0.466667,0.127159,0.533333,0.395349,0.5,0.605634,0.259259,1,1
0.04,0.086957,0.044444,0.00157,0.2,0.023256,1,0.010563,0.75,0.045455,0
0.12,0.130435,0.144444,0.020408,0.2,0.139535,0.4,0.062207,0.444444,0.045455,0
0.06,0.108696,0.188889,0,0.333333,0.023256,0.125,0.152582,0.555556,0.272727,0
0.06,0,0.155556,0.00471,0,0.046512,1,0.15493,0.333333,0.181818,0
0.08,0.021739,0.055556,0.009419,0,0.069767,1,0.010563,0.5,0.045455,0
0.14,0.130435,0.333333,0.026688,0.4,0.046512,0.375,0.16784,0.277778,0.090909,0
0.24,0.26087,0.455556,0,0.133333,0.209302,0.333333,0.321596,0.090909,0.272727,1
0.08,0.130435,0.133333,0,0.066667,0.093023,0,0.065728,0.5,0.090909,0
0.2,0.152174,0.211111,0.042386,0.266667,0.209302,0.450617,0.151408,0.5,0.136364,1
0.1,0.043478,0.188889,0,0.066667,0.046512,0.303571,0.139671,0.466667,0.136364,0
0.46,0.5,0.722222,0.196232,0.666667,0.465116,0.436869,0.620892,0.186869,0.272727,1
0.54,0.217391,0.888889,0.375196,0.666667,0.511628,0.469017,0.661972,0.240741,0.454545,1
0.14,0.086957,0.355556,0.026688,0.266667,0.046512,0.333333,0.180751,0.277778,0.090909,0
0.1,0,0.177778,0,0,0.046512,0.104167,0.31338,0.333333,0.181818,0
0.12,0.195652,0.111111,0.010989,0.133333,0.046512,0.36,0.203052,0.44,0.272727,0
0.04,0.021739,0.055556,0.00157,0.066667,0.046512,1,0.016432,0.5,0.045455,0
0.12,0.086957,0.066667,0.023548,0.066667,0.139535,1,0.005869,0.555556,0.045455,0
0.12,0.065217,0.277778,0.017268,0.133333,0.069767,0.34,0.179577,0.44,0.363636,1
0.1,0.152174,0.344444,0.015699,0.466667,0.046512,0.4375,0.169014,0.3,0.136364,1
0.2,0.73913,0.211111,0,0.066667,0.209302,0.460317,0.170188,0.333333,0.181818,0
0.16,0.065217,0.333333,0.018838,0.2,0.046512,0.333333,0.266432,0.321429,0.181818,1
0.1,0.173913,0.288889,0.015699,0.533333,0.046512,1,0.59507,0.266667,0.136364,0
0.3,0.434783,0.7,0.161695,0.4,0.27907,0.455357,0.887324,0.154762,0.5,1
0.08,0.043478,0.111111,0,0.066667,0.069767,0.333333,0.049296,0.666667,0.090909,1
0.06,0.086957,0.066667,0.00471,0.2,0.069767,1,0.028169,0.833333,0.090909,0
0.12,0.108696,0.355556,0.014129,0.333333,0.046512,0.333333,0.172535,0.333333,0.090909,0
0.32,0.173913,0.444444,0,0.466667,0.302326,0.333333,0.357981,0.322917,0.272727,1
0.38,0.195652,0.477778,0.133438,0.466667,0.302326,0.351852,0.333333,0.190789,0.227273,1
0.08,0.065217,0.111111,0,0.133333,0.093023,0.25,0.046948,0.5,0.045455,0
0.32,0.108696,0.455556,0.11617,0.333333,0.302326,0.458333,1,0.244444,0.318182,1
0.1,0,0.155556,0.006279,0,0.046512,0.125,0.092723,0.25,0.090909,0
0.04,0.065217,0.244444,0.00157,0.133333,0.046512,1,0.149061,0.75,0.227273,0
0.1,0.043478,0.2,0.012559,0.066667,0.116279,0.375,0.102113,0.45,0.045455,0
1,1,1,1,0.8,1,0.407434,0.911972,0.149137,0.272727,1
0.16,0,0.111111,0.043956,0,0.186047,1,0.023474,0.46875,0.045455,0
0.24,0.456522,0.133333,0.103611,0.266667,0.27907,1,0.012911,0.236111,0.045455,0
0.14,0.130435,0.244444,0.017268,0.4,0.069767,0.333333,0.124413,0.375,0.090909,0
0.12,0.065217,0.1,0.014129,0.133333,0.139535,0.433333,0.050469,0.458333,0.090909,0
0.44,0.195652,0.566667,0.149137,0.466667,0.418605,0.444444,0.484742,0.198864,0.272727,1
0.08,0.043478,0.133333,0.006279,0.133333,0.046512,0.416667,0.043427,0.333333,0.045455,0
0.06,0.152174,0.033333,0.00471,0,0.069767,1,0.002347,0.666667,0.045455,1
0.28,0.369565,0.4,0.142857,0.733333,0.232558,0.528846,0.187793,0.138462,0.136364,1
0.08,0.065217,0.088889,0,0.133333,0.093023,0.166667,0.043427,0.4,0.045455,0
0.12,0.065217,0.277778,0.020408,0.2,0.046512,0.35,0.235915,0.277778,0.090909,0
0.26,0.108696,0.422222,0.069074,0.333333,0.255814,0.422619,0.33216,0.365385,0.227273,1
0.02,0.065217,0.011111,0,0.066667,0.023256,1,0,1,0.045455,0
0.06,0.021739,0.066667,0.00157,0,0.069767,0.25,0.03169,0.555556,0.136364,0
0.1,0.021739,0.077778,0.012559,0,0.069767,0.375,0.024648,0.75,0.045455,0
0.3,0.217391,0.488889,0.00471,0.666667,0.302326,0.383929,0.390845,0.241667,0.227273,1
0.44,0.434783,0.388889,0.274725,0.6,0.488372,0.452381,0.225352,0.201299,0.181818,1
