f1,f4,f5,f6,f8,f9,f10,f11,f15,f19,class
0.03012,0.022321,0.055901,0.000588,0.131579,0.019108,0.125,0.029851,0.4,0.030303,0
0.018072,0.013393,0.024845,0.00022,0.052632,0.012739,1,0.014925,0.333333,0.030303,0
0.084337,0.024554,0.114907,0.005361,0.118421,0.082803,0.317308,0.113625,0.257143,0.181818,0
0.162651,0.058036,0.189441,0.007711,0.184211,0.140127,0.333333,0.127588,0.113757,0.121212,1
0.042169,0.015625,0.031056,0.001102,0.065789,0.025478,0.166667,0.021184,0.285714,0.090909,0
0.018072,0.017857,0.02795,0,0.105263,0.012739,0.25,0.021184,0.4,0.060606,0
0.024096,0.002232,0.018634,0,0.013158,0.019108,0,0.010111,0.625,0.030303,0
0.301205,0.017857,0.26087,0.074245,0.052632,0.305732,0.473824,0.349543,0.1825,0.272727,0
0.006024,0.03125,0.003106,0,0.026316,0.006369,1,0.000481,1,0.030303,1
0.018072,0.008929,0.02795,0.000073,0.039474,0.019108,0,0.022629,0.5,0.060606,0
0.036145,0.011161,0.031056,0.001102,0.065789,0.031847,0.5,0.020703,0.444444,0.030303,0
0.018072,0.002232,0.015528,0.00022,0.013158,0.019108,1,0.005778,0.666667,0.030303,0
0.006024,0.015625,0.003106,0,0.026316,0.006369,1,0.000481,1,0.030303,0
0.120482,0.044643,0.304348,0.013072,0.065789,0.076433,0.315789,0.423688,0.276316,0.454545,0
0.012048,0.013393,0.021739,0.000073,0.052632,0.006369,1,0.010111,0.5,0.030303,0
0.012048,0.008929,0.021739,0,0.026316,0.012739,0,0.012037,0.666667,0.030303,1
0.012048,0.084821,0.006211,0.000073,0.013158,0.012739,1,0.000963,0.875,0.030303,0
0.024096,0.008929,0.034161,0,0.039474,0.025478,0.083333,0.032258,0.5,0.060606,0
0.024096,0.013393,0.012422,0.000441,0.026316,0.025478,0.666667,0.002407,0.5625,0.030303,0
0.012048,0.008929,0.012422,0.000073,0.026316,0.012739,1,0.003852,0.75,0.030303,0
0.012048,0.020089,0.02795,0.000073,0.105263,0.006369,1,0.012518,0.666667,0.030303,0
0.126506,0.033482,0.161491,0.010428,0.184211,0.076433,0.414286,0.140587,0.2,0.090909,0
0.012048,0.015625,0.018634,0.000073,0.092105,0.006369,1,0.009148,0.666667,0.030303,0
0.012048,0.008929,0.012422,0.000073,0.039474,0.012739,1,0.004333,1,0.030303,0
0.048193,0.015625,0.046584,0.001616,0.052632,0.025478,0.309524,0.048146,0.354167,0.060606,0
0.018072,0.022321,0.07764,0,0.131579,0.012739,0,0.065479,0.5,0.060606,0
0.024096,0.015625,0.018634,0,0.065789,0.025478,0,0.014444,0.45,0.030303,0
0.036145,0.008929,0.046584,0.000514,0.052632,0.025478,0.15,0.034184,0.375,0.060606,0
0.042169,0.015625,0.071429,0.001542,0.065789,0.019108,1,0.064035,0.666667,0.151515,0
0.006024,0,0.003106,0,0,0.006369,1,0.000481,1,0.030303,0
0.018072,0.022321,0.068323,0.000073,0.118421,0.012739,0.25,0.067886,0.666667,0.181818,0
0.03012,0.011161,0.021739,0,0.052632,0.025478,0,0.01637,0.533333,0.030303,1
0.096386,0.024554,0.13354,0.008225,0.052632,0.089172,0.3,0.132403,0.4875,0.030303,1
0.006024,0,0.006211,0,0,0,1,0.005778,1,0,0
0.006024,0.035714,0.003106,0,0.013158,0.006369,1,0.000481,1,0.030303,0
0.156627,0.03125,0.189441,0.017258,0.144737,0.146497,0.356,0.145883,0.188034,0.121212,0
0.018072,0.002232,0.015528,0.00022,0.013158,0.019108,1,0.005778,0.666667,0.030303,0
0.036145,0.035714,0.096273,0.000514,0.210526,0.019108,0.366667,0.051998,0.4,0.090909,0
0.060241,0.015625,0.052795,0.000955,0.078947,0.063694,0.277778,0.03948,0.375,0.060606,0
0,0,0,0,0,0,1,0,0,0,0
0.054217,0.026786,0.07764,0,0.118421,0.050955,0.34375,0.097256,0.296296,0.121212,0
0.03012,0.024554,0.034161,0.000734,0.092105,0.006369,1,0.015888,0.44,0.030303,1
0.108434,0.006696,0.083851,0.007123,0.039474,0.10828,0.387255,0.079442,0.172222,0.030303,0
0.036145,0.015625,0.10559,0.001102,0.092105,0.012739,1,0.066442,0.416667,0.060606,0
0.036145,0.004464,0.02795,0.000661,0.013158,0.038217,0.1,0.01974,0.5,0.060606,0
0.012048,0.011161,0.031056,0.000073,0.052632,0.012739,1,0.027925,0.75,0.030303,0
0.060241,0.020089,0.055901,0.000661,0.092105,0.063694,0.333333,0.041406,0.285714,0.090909,0
0.018072,0.026786,0.052795,0.00022,0.157895,0.006369,1,0.032258,0.666667,0.030303,0
0.036145,0.008929,0.031056,0,0.039474,0.038217,0.3,0.022147,0.333333,0.030303,0
0.018072,0.004464,0.012422,0.000073,0.013158,0.019108,0.25,0.007222,0.666667,0.030303,0
0.054217,0.015625,0.02795,0.002644,0.039474,0.057325,1,0.004333,0.311111,0.030303,0
0.722892,0.084821,0.621118,0.488066,0.368421,0.719745,0.486673,0.659605,0.081822,1,0
0.066265,0.008929,0.046584,0.00257,0.052632,0.063694,0.1,0.029851,0.590909,0.030303,0
0.120482,0.017857,0.093168,0.010575,0.105263,0.127389,0.43985,0.071257,0.20625,0.060606,0
0.090361,0.017857,0.052795,0.00727,0.092105,0.095541,0.380952,0.04285,0.253333,0.030303,0
0.03012,0.013393,0.02795,0.000588,0.078947,0.025478,0.375,0.017333,0.4,0.030303,0
0.024096,0.013393,0.021739,0.000294,0.065789,0.025478,0.166667,0.010592,0.5,0.030303,0
0.024096,0.006696,0.021739,0.000294,0.013158,0.012739,0.481481,0.053442,0.444444,0.030303,0
0.060241,0.162946,0.074534,0.003011,0.026316,0.050955,0.488889,0.124699,0.37037,0.121212,0
0.174699,0.040179,0.177019,0.023059,0.223684,0.171975,0.460317,0.096774,0.144828,0.060606,0
0.024096,0.015625,0.021739,0.000294,0.026316,0.025478,0.333333,0.011555,0.5,0.030303,0
0.319277,0.053571,0.270186,0.095175,0.25,0.280255,0.342308,0.295619,0.240566,0.272727,1
0.036145,0.013393,0.037267,0,0.052632,0.025478,0,0.018296,0.666667,0.030303,0
0.03012,0.008929,0.031056,0.000588,0.052632,0.025478,0.25,0.017333,0.36,0.030303,0
0.054217,0.024554,0.052795,0.001763,0.052632,0.031847,0.1875,0.060183,0.444444,0.060606,0
0.018072,0.008929,0.031056,0,0.039474,0.019108,0.25,0.01637,0.555556,0.030303,1
0.018072,0.013393,0.018634,0.00022,0.026316,0.012739,1,0.011074,0.833333,0.060606,0
0.066265,0.022321,0.086957,0.003598,0.105263,0.057325,0.3,0.056813,0.25974,0.060606,0
0.012048,0.008929,0.012422,0.000073,0.052632,0.006369,1,0.004333,0.75,0.030303,1
0.03012,0.020089,0.065217,0,0.105263,0.025478,0.4375,0.051035,0.4375,0.030303,1
0.018072,0.004464,0.046584,0.00022,0.013158,0,1,0.030332,0.5,0.030303,0
0.012048,0.020089,0.006211,0.000073,0.013158,0.012739,1,0.000963,0.75,0.030303,0
0.042169,0.017857,0.040373,0,0.065789,0.031847,0.083333,0.01974,0.47619,0.030303,1
0.006024,0.015625,0.003106,0,0.026316,0.006369,1,0.000481,1,0.030303,0
0.120482,0.035714,0.062112,0.013953,0.184211,0.127389,1,0.009629,0.225,0.030303,0
0.006024,0.004464,0.009317,0,0.013158,0.006369,1,0.00337,1,0,0
0.042169,0.024554,0.043478,0.000808,0.092105,0.044586,0.222222,0.031777,0.4,0.030303,0
0.048193,0.071429,0.049689,0,0.065789,0.038217,0.142857,0.022629,0.34375,0.030303,0
0.072289,0.044643,0.074534,0.004847,0.171053,0.070064,1,0.035628,0.333333,0.030303,1
0.024096,0.017857,0.012422,0.000441,0.039474,0.025478,1,0.001926,0.75,0.030303,0
0.096386,0.017857,0.096273,0.008225,0.078947,0.076433,0.4,0.07222,0.266667,0.090909,1
0.03012,0.015625,0.052795,0.000147,0.078947,0.025478,0.3125,0.03274,0.4375,0.151515,0
0.162651,0.071429,0.186335,0.017992,0.210526,0.152866,0.417582,0.166105,0.169231,0.090909,0
0.060241,0.024554,0.055901,0.001542,0.144737,0.057325,0.277778,0.046702,0.211111,0.030303,0
0.23494,0.053571,0.236025,0.047074,0.315789,0.235669,0.452068,0.218103,0.155263,0.060606,0
0.042169,0.024554,0.096273,0.001542,0.118421,0.006369,0.583333,0.078479,0.6,0.151515,0
0.114458,0.033482,0.145963,0.005948,0.105263,0.11465,0.194444,0.228214,0.315789,0.242424,1
0.096386,0.03125,0.102484,0.007491,0.171053,0.101911,0.483333,0.069331,0.195313,0.030303,0
0.012048,0.006696,0.021739,0.000073,0.013158,0.006369,1,0.013962,1,0.030303,0
0.024096,0.011161,0.021739,0.000294,0.013158,0.012739,0.444444,0.021666,0.444444,0.030303,0
0,0,0,0,0,0,1,0,0,0,0
0.024096,0.022321,0.062112,0.000441,0.105263,0.006369,0.666667,0.040924,0.5,0.151515,0
0.048193,0.033482,0.111801,0,0.197368,0.031847,0.321429,0.064998,0.357143,0.060606,0
0.108434,0.008929,0.108696,0.008152,0.052632,0.101911,0.406863,0.096293,0.311111,0.151515,0
0,0,0,0,0,0,1,0,0,0,0
0.126506,0.03125,0.07764,0.014541,0.092105,0.101911,0.4,0.057294,0.217687,0.030303,0
0.024096,0,0.043478,0.000441,0,0.006369,1,0.038036,0.375,0.151515,0
0.012048,0.008929,0.012422,0.000073,0.052632,0.006369,1,0.005296,0.666667,0.030303,0
0.090361,0.033482,0.118012,0.002717,0.184211,0.063694,0.294643,0.104478,0.314286,0.151515,1
0.018072,0.006696,0.015528,0.00022,0.039474,0.006369,1,0.012037,0.777778,0.030303,0
0.156627,0.020089,0.145963,0,0.065789,0.152866,0.04,0.113625,0.258242,0.060606,1
0.012048,0.011161,0.034161,0,0.052632,0.012739,0,0.018777,0.666667,0.030303,1
0,0,0,0,0,0,1,0.009148,0,0,0
0.018072,0.006696,0.065217,0.000073,0.026316,0.006369,0.25,0.042369,0.5,0.151515,1
0.078313,0.03125,0.102484,0.002497,0.118421,0.057325,0.3125,0.090034,0.230769,0.090909,1
0.012048,0.089286,0.006211,0.000073,0,0.012739,1,0.000963,1,0.030303,1
0.036145,0.015625,0.040373,0.00022,0.078947,0.025478,0,0.022147,0.375,0.030303,0
0.036145,0.015625,0.015528,0.000661,0.078947,0.038217,0.333333,0.017333,0.444444,0.030303,0
0.10241,0.055804,0.164596,0.007638,0.223684,0.082803,0.433036,0.146846,0.18125,0.060606,1
0.018072,0.013393,0.021739,0,0.065789,0.019108,0,0.013962,0.533333,0.030303,1
0.13253,0.40625,0.068323,0.016964,0.013158,0.140127,1,0.010592,0.25974,0.030303,1
0.036145,0.020089,0.059006,0.001102,0.118421,0.025478,1,0.043332,0.25,0.060606,0
0.012048,0.006696,0.009317,0,0.026316,0.012739,0,0.005778,0.75,0.030303,0
0.006024,0.004464,0.012422,0,0.013158,0.006369,1,0.00674,1,0,0
0.090361,0.03125,0.108696,0.004186,0.144737,0.063694,0.4,0.093885,0.241071,0.181818,0
0.048193,0.029018,0.034161,0.001763,0.171053,0.050955,0.392857,0.023592,0.222222,0.030303,0
0.072289,0.055804,0.220497,0.001616,0.328947,0.031847,0.363636,0.188252,0.272727,0.060606,0
0.024096,0.013393,0.043478,0,0.065789,0.025478,0.111111,0.043332,0.458333,0.090909,0
0.096386,0.037946,0.090062,0.005288,0.184211,0.101911,0.406667,0.07222,0.21875,0.030303,0
0.036145,0.006696,0.043478,0.00022,0,0.038217,0.1,0.026481,0.666667,0.030303,1
0.054217,0.035714,0.15528,0.001763,0.197368,0.006369,0.1875,0.11507,0.416667,0.30303,0
0.006024,0.011161,0.006211,0,0.052632,0.006369,1,0.005296,1,0,0
0.024096,0.053571,0.083851,0.000294,0.315789,0.019108,0.452381,0.075108,0.583333,0.090909,0
0.084337,0.044643,0.099379,0.004039,0.236842,0.070064,0.394231,0.090515,0.205357,0.151515,0
0.042169,0.024554,0.065217,0.001248,0.065789,0.038217,0.333333,0.043332,0.375,0.060606,0
0.012048,0.026786,0.046584,0,0.131579,0.012739,0,0.033702,0.571429,0.030303,1
0.084337,0.008929,0.102484,0.002864,0.052632,0.082803,0.346154,0.111218,0.261538,0.030303,0
0.03012,0.03125,0.080745,0.000734,0.184211,0.025478,1,0.037073,0.366667,0.030303,0
0.018072,0.011161,0.040373,0.00022,0.052632,0.019108,1,0.027925,0.666667,0.090909,0
0.012048,0.006696,0.015528,0.000073,0.039474,0.006369,1,0.008185,0.666667,0.030303,0
0.012048,0.004464,0.009317,0.000073,0.026316,0.012739,1,0.00337,0.75,0.030303,0
0.054217,0.024554,0.186335,0,0.144737,0.006369,0.354167,0.195956,0.291667,0.030303,0
0.012048,0.020089,0.009317,0.000073,0.052632,0.012739,1,0.002407,0.75,0.030303,0
0.060241,0.022321,0.086957,0,0.065789,0.063694,0.259259,0.065479,0.257143,0.060606,0
0.018072,0.013393,0.024845,0.00022,0.052632,0.006369,1,0.028888,0.5,0.090909,0
0.012048,0.013393,0.034161,0.000073,0.078947,0.006369,1,0.018777,0.666667,0.030303,0
0.036145,0.03125,0.065217,0.000367,0.118421,0.025478,0.2,0.046221,0.366667,0.060606,1
0.120482,0.022321,0.074534,0.013072,0.105263,0.101911,0.394737,0.054887,0.221429,0.030303,0
0.012048,0.006696,0.024845,0.000073,0.013158,0.006369,1,0.019259,1,0.030303,0
0.060241,0.015625,0.074534,0.00213,0.065789,0.057325,0.455556,0.052961,0.444444,0.121212,1
0.090361,0.013393,0.099379,0.00448,0.065789,0.089172,0.297619,0.080886,0.366667,0.060606,0
0.060241,0.024554,0.031056,0.003305,0.052632,0.063694,1,0.004815,0.255556,0.030303,0
0.036145,0.013393,0.037267,0.001102,0.078947,0.031847,1,0.021666,0.3,0.030303,0
0.024096,0.013393,0.012422,0.000441,0.026316,0.025478,1,0.001926,0.55,0.030303,0
0.024096,0.017857,0.118012,0,0.105263,0.012739,0.277778,0.096774,0.5,0.030303,0
0.018072,0.017857,0.037267,0.00022,0.105263,0.012739,1,0.018777,0.666667,0.030303,0
0.03012,0.008929,0.031056,0.000734,0.052632,0.019108,1,0.014925,0.466667,0.030303,0
0.024096,0.002232,0.037267,0,0,0.025478,0.166667,0.025036,0.625,0.030303,0
0.024096,0.008929,0.024845,0.000441,0.039474,0.025478,1,0.009148,1,0.030303,0
0.042169,0.0625,0.102484,0.001248,0.355263,0.019108,1,0.086663,0.285714,0.030303,0
0.066265,0.020089,0.093168,0.002717,0.078947,0.025478,0.333333,0.061146,0.3,0.030303,1
0.168675,0.017857,0.136646,0.022031,0.092105,0.171975,0.455247,0.119403,0.136364,0.121212,0
0.108434,0.044643,0.198758,0.00683,0.210526,0.057325,0.372549,0.181512,0.2,0.090909,1
0.042169,0.004464,0.02795,0.000514,0.026316,0.038217,0.291667,0.018777,0.314286,0.030303,0
0.451807,0.125,0.531056,0.188955,0.578947,0.388535,0.465335,0.72701,0.069257,0.212121,1
0.03012,0.020089,0.031056,0.000734,0.078947,0.031847,1,0.014444,0.36,0.030303,0
0.289157,0.100446,0.385093,0.07285,0.565789,0.267516,0.464539,0.396726,0.093617,0.181818,0
0.048193,0.017857,0.099379,0.001175,0.105263,0.044586,0.285714,0.076553,0.267857,0.060606,0
0.042169,0.026786,0.108696,0.001102,0.131579,0.019108,0.472222,0.075108,0.328571,0.090909,1
0.03012,0.037946,0.189441,0.000588,0.210526,0.019108,0.375,0.142032,0.314286,0.545455,0
0.018072,0.006696,0.018634,0.00022,0.013158,0.019108,0.75,0.008185,0.777778,0,0
0.018072,0.004464,0.02795,0,0.013158,0.019108,0.25,0.01637,0.5,0.030303,0
0.03012,0.020089,0.049689,0.000588,0.118421,0.019108,0.25,0.040443,0.4,0.060606,0
0.054217,0.011161,0.074534,0,0.052632,0.057325,0,0.102552,0.37037,0.030303,0
0.060241,0.033482,0.090062,0.000808,0.157895,0.038217,0.333333,0.087145,0.355556,0.090909,1
0.096386,0.037946,0.108696,0.007491,0.184211,0.063694,0.429167,0.090997,0.222222,0.090909,0
0.036145,0.006696,0.018634,0.001102,0,0.038217,1,0.002889,0.555556,0.030303,0
0.012048,0.006696,0.012422,0.000073,0.013158,0.012739,1,0.005778,0.833333,0,0
0.078313,0.020089,0.114907,0.001909,0.105263,0.057325,0.277778,0.108811,0.307692,0.242424,1
0.228916,0.046875,0.21118,0.046045,0.25,0.242038,0.412162,0.156957,0.105263,0.060606,1
0.084337,0.024554,0.099379,0.005214,0.118421,0.082803,0.115385,0.08233,0.271429,0.121212,0
0.078313,0.029018,0.136646,0.003966,0.157895,0.025478,0.354167,0.106885,0.305556,0.090909,1
0.024096,0.006696,0.068323,0,0.039474,0.012739,0.166667,0.041406,0.4375,0.090909,0
0.024096,0.022321,0.052795,0.000147,0.118421,0.019108,0.333333,0.034184,0.833333,0.030303,0
0.036145,0.011161,0.021739,0.000661,0,0.031847,0.3,0.011074,0.5,0.030303,0
0.048193,0.026786,0.046584,0.001616,0.144737,0.050955,0.142857,0.028888,0.303571,0.030303,0
0.048193,0.035714,0.13354,0.002056,0.184211,0.012739,1,0.100144,0.375,0.060606,0
0.03012,0.022321,0.083851,0,0.078947,0.031847,0.125,0.053924,0.44,0.090909,0
0.024096,0.020089,0.040373,0.000441,0.118421,0.019108,1,0.025999,0.25,0.030303,0
0.03012,0.011161,0.024845,0.000588,0.026316,0.025478,0.375,0.013962,0.583333,0.030303,0
0.018072,0.002232,0.015528,0.00022,0.013158,0.019108,1,0.005778,0.666667,0.030303,0
0.042169,0.020089,0.024845,0.001102,0.105263,0.044586,0.333333,0.021184,0.357143,0.030303,0
0.018072,0.017857,0.021739,0.00022,0.092105,0.006369,0.5,0.008185,0.75,0.030303,0
0.012048,0.002232,0.006211,0.000073,0,0.012739,1,0.000963,1,0.030303,0
0.024096,0.015625,0.052795,0,0.078947,0.025478,0.166667,0.035628,0.416667,0.030303,0
0.156627,0.037946,0.167702,0.021223,0.210526,0.159236,0.4375,0.134328,0.136364,0.090909,0
0.024096,0.022321,0.055901,0.000294,0.118421,0.019108,0.333333,0.038999,0.4375,0.181818,0
0.054217,0.022321,0.031056,0.002203,0.131579,0.057325,0.354167,0.027925,0.333333,0.030303,0
0.018072,0.008929,0.037267,0.00022,0.039474,0.019108,1,0.028888,0.666667,0.181818,0
0.006024,0.008929,0.006211,0,0,0.006369,1,0.00337,1,0,0
0.024096,0.017857,0.037267,0.000441,0.052632,0.019108,1,0.029851,0.5625,0.060606,1
0.054217,0.020089,0.065217,0.002203,0.105263,0.057325,0.125,0.03611,0.355556,0.030303,0
0.036145,0.020089,0.043478,0.000808,0.105263,0.019108,0.4,0.021184,0.4,0.030303,0
0.012048,0.026786,0.055901,0.000073,0.144737,0.006369,1,0.03611,0.666667,0.030303,0
0.006024,0.002232,0.003106,0,0,0.006369,1,0.000481,1,0.030303,0
0.018072,0.002232,0.015528,0.00022,0.013158,0.019108,1,0.005778,0.666667,0.030303,0
0.018072,0.008929,0.015528,0.00022,0.052632,0.019108,1,0.009629,0.833333,0.030303,0
0.108434,0.044643,0.074534,0.009767,0.236842,0.11465,0.475936,0.067886,0.130952,0.030303,0
0.114458,0.015625,0.111801,0.010061,0.078947,0.101911,0.428571,0.088589,0.157895,0.060606,1
0.048193,0.008929,0.046584,0.000441,0.039474,0.050955,0.25,0.04285,0.34375,0.090909,0
0.018072,0.011161,0.021739,0,0.052632,0.006369,0,0.011555,0.5,0.030303,1
0.024096,0.006696,0.02795,0,0.026316,0.025478,0.333333,0.021666,0.4375,0.030303,0
0.006024,0.011161,0.003106,0,0.013158,0.006369,1,0.000481,1,0.030303,0
0.180723,0.035714,0.270186,0.021811,0.210526,0.10828,0.440318,0.381801,0.166144,0.515152,1
0.006024,0.013393,0.003106,0,0,0.006369,1,0.000481,1,0.030303,0
0.036145,0.03125,0.086957,0.000514,0.157895,0.019108,0.333333,0.102552,0.4,0.030303,0
0,0.002232,0,0,0,0,1,0,0,0,0
0.048193,0.013393,0.059006,0.001322,0.065789,0.038217,0.467532,0.079923,0.314286,0.030303,0
0.024096,0.055804,0.034161,0,0.013158,0.025478,0.25,0.025036,0.5,0.060606,1
0.144578,0.055804,0.248447,0.016156,0.263158,0.101911,0.45471,0.21377,0.142292,0.151515,0
0.03012,0.046875,0.046584,0.000294,0.052632,0.019108,0.375,0.025518,0.5,0.090909,1
0.018072,0.008929,0.02795,0.00022,0.052632,0.006369,1,0.015888,0.777778,0.030303,0
0.012048,0.006696,0.009317,0.000073,0.013158,0.012739,1,0.002889,0.75,0.030303,0
0.084337,0.013393,0.068323,0.00213,0.013158,0.089172,0.403846,0.083293,0.535714,0.151515,0
0.018072,0.011161,0.018634,0.00022,0.065789,0.019108,1,0.008666,0.555556,0.030303,0
0.060241,0.017857,0.052795,0.001836,0.092105,0.057325,0.361111,0.041406,0.311111,0.090909,0
0.126506,0.082589,0.15528,0.012338,0.381579,0.082803,0.3625,0.128069,0.192857,0.151515,0
0.03012,0.015625,0.024845,0.000441,0.039474,0.031847,0.3125,0.014925,0.466667,0.030303,0
0.066265,0.011161,0.07764,0.001248,0.052632,0.044586,0.316667,0.051998,0.327273,0.090909,1
0.018072,0.017857,0.068323,0.00022,0.039474,0.012739,1,0.092922,0.583333,0.30303,0
0.006024,0.013393,0.003106,0,0.039474,0.006369,1,0.000481,1,0.030303,0
0.024096,0.002232,0.040373,0,0.013158,0.019108,0.416667,0.022629,0.5,0.060606,0
0.156627,1,0.080745,0.023867,0.052632,0.165605,0.52,0.013962,0.157692,0.030303,1
0.012048,0.004464,0.009317,0.000073,0.013158,0.012739,1,0.00337,1,0.030303,0
0.204819,0.011161,0.177019,0.036352,0.052632,0.216561,0.451515,0.133365,0.134804,0.333333,0
0.018072,0.020089,0.009317,0.00022,0.026316,0.019108,1,0.001444,1,0.030303,0
0.024096,0.051339,0.118012,0,0.302632,0.012739,0.333333,0.106403,0.4375,0.212121,0
0.03012,0.006696,0.040373,0.000441,0.026316,0.019108,0.458333,0.032258,0.36,0.060606,1
0.018072,0.013393,0.031056,0.00022,0.065789,0.012739,1,0.015888,0.416667,0.060606,1
0.054217,0.020089,0.093168,0.001616,0.105263,0.031847,0.40625,0.066442,0.265625,0.090909,0
0.024096,0.006696,0.034161,0,0,0.025478,0.166667,0.014925,0.625,0.030303,0
0.036145,0.026786,0.031056,0.000661,0.078947,0.031847,0.366667,0.02311,0.366667,0.030303,0
0.355422,0.053571,0.301242,0.112139,0.276316,0.33758,0.472179,0.297063,0.133621,0.333333,1
0.012048,0.013393,0.018634,0,0.065789,0.012739,0,0.014925,0.625,0.030303,1
0.036145,0.006696,0.040373,0.001102,0.039474,0.038217,1,0.017814,0.444444,0.030303,0
